time [s]	17012355 PDP 8 No	17012355 PDP 8 Time	17012355 PDP 8 Trigger	17012355 PDP 8 FIG	17012355 PDP 8 qmsTP	17012355 PDP 8 m2	17012355 PDP 8 h2
7.500	24	004:46:23.469 	1.7e-08	1e-99	3.2e-05	5e-09	7.35358e+17
7.812	25	004:46:23.781 	1.7e-08	1e-99	3.23e-05	5.28e-09	7.79038e+17
8.125	26	004:46:24.094 	1.8e-08	1e-99	3.25e-05	5.61e-09	8.30518e+17
8.437	27	004:46:24.406 	1.8e-08	1e-99	3.3e-05	6.14e-09	9.13198e+17
8.750	28	004:46:24.719 	1.8e-08	1e-99	3.32e-05	6.46e-09	9.63118e+17
9.062	29	004:46:25.031 	1.7e-08	1e-99	3.33e-05	6.84e-09	1.022398e+18
9.375	30	004:46:25.344 	1.8e-08	1e-99	3.36e-05	7.1e-09	1.062958e+18
9.687	31	004:46:25.656 	1.8e-08	1e-99	3.4e-05	7.6e-09	1.140958e+18
10.000	32	004:46:25.969 	1.7e-08	1e-99	3.42e-05	7.86e-09	1.181518e+18
10.312	33	004:46:26.281 	1.8e-08	1e-99	3.44e-05	8.12e-09	1.222078e+18
10.625	34	004:46:26.594 	1.8e-08	1e-99	3.48e-05	8.56e-09	1.290718e+18
10.937	35	004:46:26.906 	1.8e-08	1e-99	3.5e-05	8.81e-09	1.329718e+18
11.250	36	004:46:27.219 	1.7e-08	1e-99	3.52e-05	9.03e-09	1.364038e+18
11.562	37	004:46:27.531 	1.7e-08	1e-99	3.55e-05	9.83e-09	1.488838e+18
11.875	38	004:46:27.844 	1.8e-08	1e-99	3.57e-05	1e-08	1.515358e+18
12.187	39	004:46:28.156 	1.8e-08	1e-99	3.59e-05	1.02e-08	1.546558e+18
12.500	40	004:46:28.469 	1.8e-08	1e-99	3.62e-05	1.07e-08	1.624558e+18
12.812	41	004:46:28.781 	1.8e-08	1e-99	3.64e-05	1.09e-08	1.655758e+18
13.125	42	004:46:29.094 	1.8e-08	1e-99	3.65e-05	1.1e-08	1.671358e+18
13.437	43	004:46:29.406 	1.8e-08	1e-99	3.67e-05	1.12e-08	1.702558e+18
13.750	44	004:46:29.719 	1.7e-08	1e-99	3.7e-05	1.16e-08	1.764958e+18
14.062	45	004:46:30.031 	1.7e-08	1e-99	3.71e-05	1.17e-08	1.780558e+18
14.375	46	004:46:30.344 	1.8e-08	1e-99	3.73e-05	1.19e-08	1.811758e+18
14.687	47	004:46:30.656 	1.8e-08	1e-99	3.75e-05	1.23e-08	1.874158e+18
15.000	48	004:46:30.969 	1.7e-08	1e-99	3.77e-05	1.24e-08	1.889758e+18
15.312	49	004:46:31.281 	1.7e-08	1e-99	3.78e-05	1.27e-08	1.936558e+18
15.625	50	004:46:31.594 	1.8e-08	1e-99	3.8e-05	1.29e-08	1.967758e+18
15.937	51	004:46:31.906 	1.8e-08	1e-99	3.81e-05	1.31e-08	1.998958e+18
16.250	52	004:46:32.219 	1.7e-08	1e-99	3.83e-05	1.32e-08	2.014558e+18
16.562	53	004:46:32.531 	1.8e-08	1e-99	3.85e-05	1.35e-08	2.061358e+18
16.875	54	004:46:32.844 	1.8e-08	1e-99	3.86e-05	1.37e-08	2.092558e+18
17.187	55	004:46:33.156 	1.8e-08	1e-99	3.87e-05	1.38e-08	2.108158e+18
17.500	56	004:46:33.469 	1.8e-08	1e-99	3.89e-05	1.41e-08	2.154958e+18
17.812	57	004:46:33.781 	1.7e-08	1e-99	3.91e-05	1.42e-08	2.170558e+18
18.125	58	004:46:34.094 	1.8e-08	1e-99	3.92e-05	1.43e-08	2.186158e+18
18.437	59	004:46:34.406 	1.8e-08	1e-99	3.94e-05	1.46e-08	2.232958e+18
18.750	60	004:46:34.719 	1.8e-08	1e-99	3.95e-05	1.47e-08	2.248558e+18
19.062	61	004:46:35.031 	1.7e-08	1e-99	3.96e-05	1.49e-08	2.279758e+18
19.375	62	004:46:35.344 	1.8e-08	1e-99	3.99e-05	1.51e-08	2.310958e+18
19.687	63	004:46:35.656 	1.8e-08	1e-99	4e-05	1.52e-08	2.326558e+18
20.000	64	004:46:35.969 	1.8e-08	1e-99	4.01e-05	1.53e-08	2.342158e+18
20.312	65	004:46:36.281 	1.8e-08	1e-99	4.03e-05	1.56e-08	2.388958e+18
20.625	66	004:46:36.594 	1.8e-08	1e-99	4.04e-05	1.57e-08	2.404558e+18
20.937	67	004:46:36.906 	1.8e-08	1e-99	4.05e-05	1.58e-08	2.420158e+18
21.250	68	004:46:37.219 	1.8e-08	1e-99	4.06e-05	1.61e-08	2.466958e+18
21.562	69	004:46:37.531 	1.8e-08	1e-99	4.08e-05	1.62e-08	2.482558e+18
21.875	70	004:46:37.844 	1.7e-08	1e-99	4.09e-05	1.63e-08	2.498158e+18
22.187	71	004:46:38.156 	1.7e-08	1e-99	4.1e-05	1.64e-08	2.513758e+18
22.500	72	004:46:38.469 	1.8e-08	1e-99	4.12e-05	1.66e-08	2.544958e+18
22.812	73	004:46:38.781 	1.8e-08	1e-99	4.13e-05	1.67e-08	2.560558e+18
23.125	74	004:46:39.094 	1.7e-08	1e-99	4.14e-05	1.69e-08	2.591758e+18
23.437	75	004:46:39.406 	1.7e-08	1e-99	4.15e-05	1.71e-08	2.622958e+18
23.750	76	004:46:39.719 	1.8e-08	1e-99	4.16e-05	1.71e-08	2.622958e+18
24.062	77	004:46:40.031 	1.8e-08	1e-99	4.17e-05	1.73e-08	2.654158e+18
24.375	78	004:46:40.344 	1.7e-08	1e-99	4.19e-05	1.74e-08	2.669758e+18
24.687	79	004:46:40.656 	1.8e-08	1e-99	4.2e-05	1.76e-08	2.700958e+18
25.000	80	004:46:40.969 	1.8e-08	1e-99	4.21e-05	1.77e-08	2.716558e+18
25.312	81	004:46:41.281 	1.8e-08	1e-99	4.23e-05	1.79e-08	2.747758e+18
25.625	82	004:46:41.594 	1.8e-08	1e-99	4.23e-05	1.8e-08	2.763358e+18
25.937	83	004:46:41.906 	1.7e-08	1e-99	4.24e-05	1.81e-08	2.778958e+18
26.250	84	004:46:42.219 	1.7e-08	1e-99	4.26e-05	1.84e-08	2.825758e+18
26.562	85	004:46:42.531 	1.8e-08	1e-99	4.27e-05	1.84e-08	2.825758e+18
26.875	86	004:46:42.844 	1.8e-08	1e-99	4.28e-05	1.86e-08	2.856958e+18
27.187	87	004:46:43.156 	1.7e-08	1e-99	4.3e-05	1.87e-08	2.872558e+18
27.500	88	004:46:43.469 	1.7e-08	1e-99	4.31e-05	1.89e-08	2.903758e+18
27.812	89	004:46:43.781 	1.8e-08	1e-99	4.32e-05	1.89e-08	2.903758e+18
28.125	90	004:46:44.094 	1.8e-08	1e-99	4.34e-05	1.91e-08	2.934958e+18
28.437	91	004:46:44.406 	1.8e-08	1e-99	4.34e-05	1.92e-08	2.950558e+18
28.750	92	004:46:44.719 	1.8e-08	1e-99	4.35e-05	1.93e-08	2.966158e+18
29.062	93	004:46:45.031 	1.8e-08	1e-99	4.37e-05	1.95e-08	2.997358e+18
29.375	94	004:46:45.344 	1.8e-08	1e-99	4.37e-05	1.96e-08	3.012958e+18
29.687	95	004:46:45.656 	1.8e-08	1e-99	4.38e-05	1.97e-08	3.028558e+18
30.000	96	004:46:45.969 	1.7e-08	1e-99	4.39e-05	1.97e-08	3.028558e+18
30.312	97	004:46:46.281 	1.8e-08	1e-99	4.4e-05	1.99e-08	3.059758e+18
30.625	98	004:46:46.594 	1.8e-08	1e-99	4.41e-05	2e-08	3.075358e+18
30.937	99	004:46:46.906 	1.8e-08	1e-99	4.42e-05	2.01e-08	3.090958e+18
31.250	100	004:46:47.219 	1.7e-08	1e-99	4.43e-05	2.03e-08	3.122158e+18
31.562	101	004:46:47.531 	1.7e-08	1e-99	4.44e-05	2.05e-08	3.153358e+18
31.875	102	004:46:47.844 	1.8e-08	1e-99	4.45e-05	2.06e-08	3.168958e+18
32.187	103	004:46:48.156 	1.8e-08	1e-99	4.46e-05	2.06e-08	3.168958e+18
32.500	104	004:46:48.469 	1.8e-08	1e-99	4.47e-05	2.08e-08	3.200158e+18
32.812	105	004:46:48.781 	1.8e-08	1e-99	4.48e-05	2.09e-08	3.215758e+18
33.125	106	004:46:49.094 	1.8e-08	1e-99	4.49e-05	2.1e-08	3.231358e+18
33.437	107	004:46:49.406 	1.8e-08	1e-99	4.5e-05	2.11e-08	3.246958e+18
33.750	108	004:46:49.719 	1.8e-08	1e-99	4.51e-05	2.12e-08	3.262558e+18
34.062	109	004:46:50.031 	1.7e-08	1e-99	4.52e-05	2.15e-08	3.309358e+18
34.375	110	004:46:50.344 	1.7e-08	1e-99	4.53e-05	2.14e-08	3.293758e+18
34.687	111	004:46:50.656 	1.9e-08	1e-99	4.54e-05	2.15e-08	3.309358e+18
35.000	112	004:46:50.969 	1.8e-08	1e-99	4.56e-05	2.16e-08	3.324958e+18
35.312	113	004:46:51.281 	1.8e-08	1e-99	4.56e-05	2.17e-08	3.340558e+18
35.625	114	004:46:51.594 	1.7e-08	1e-99	4.57e-05	2.16e-08	3.324958e+18
35.937	115	004:46:51.906 	1.8e-08	1e-99	4.58e-05	2.18e-08	3.356158e+18
36.250	116	004:46:52.219 	1.8e-08	1e-99	4.59e-05	2.19e-08	3.371758e+18
36.562	117	004:46:52.531 	1.7e-08	1e-99	4.6e-05	2.19e-08	3.371758e+18
36.875	118	004:46:52.844 	1.7e-08	1e-99	4.61e-05	2.21e-08	3.402958e+18
37.187	119	004:46:53.156 	1.8e-08	1e-99	4.61e-05	2.22e-08	3.418558e+18
37.500	120	004:46:53.469 	1.8e-08	1e-99	4.62e-05	2.23e-08	3.434158e+18
37.812	121	004:46:53.781 	1.8e-08	1e-99	4.63e-05	2.23e-08	3.434158e+18
38.125	122	004:46:54.094 	1.8e-08	1e-99	4.64e-05	2.25e-08	3.465358e+18
38.437	123	004:46:54.406 	1.8e-08	1e-99	4.64e-05	2.26e-08	3.480958e+18
38.750	124	004:46:54.719 	1.7e-08	1e-99	4.65e-05	2.26e-08	3.480958e+18
39.062	125	004:46:55.031 	1.7e-08	1e-99	4.67e-05	2.28e-08	3.512158e+18
39.375	126	004:46:55.344 	1.8e-08	1e-99	4.67e-05	2.29e-08	3.527758e+18
39.687	127	004:46:55.656 	1.8e-08	1e-99	4.68e-05	2.3e-08	3.543358e+18
40.000	128	004:46:55.969 	1.8e-08	1e-99	4.69e-05	2.3e-08	3.543358e+18
40.312	129	004:46:56.281 	1.8e-08	1e-99	4.7e-05	2.32e-08	3.574558e+18
40.625	130	004:46:56.594 	1.8e-08	1e-99	4.71e-05	2.32e-08	3.574558e+18
40.937	131	004:46:56.906 	1.8e-08	1e-99	4.72e-05	2.34e-08	3.605758e+18
41.250	132	004:46:57.219 	1.8e-08	1e-99	4.73e-05	2.35e-08	3.621358e+18
41.562	133	004:46:57.531 	1.7e-08	1e-99	4.73e-05	2.35e-08	3.621358e+18
41.875	134	004:46:57.844 	1.8e-08	1e-99	4.75e-05	2.38e-08	3.668158e+18
42.187	135	004:46:58.156 	1.8e-08	1e-99	4.76e-05	2.38e-08	3.668158e+18
42.500	136	004:46:58.469 	1.7e-08	1e-99	4.76e-05	2.37e-08	3.652558e+18
42.812	137	004:46:58.781 	1.7e-08	1e-99	4.77e-05	2.39e-08	3.683758e+18
43.125	138	004:46:59.094 	1.8e-08	1e-99	4.78e-05	2.4e-08	3.699358e+18
43.437	139	004:46:59.406 	1.8e-08	1e-99	4.78e-05	2.42e-08	3.730558e+18
43.750	140	004:46:59.719 	1.8e-08	1e-99	4.79e-05	2.42e-08	3.730558e+18
44.062	141	004:47:00.031 	1.7e-08	1e-99	4.8e-05	2.43e-08	3.746158e+18
44.375	142	004:47:00.344 	1.7e-08	1e-99	4.8e-05	2.44e-08	3.761758e+18
44.687	143	004:47:00.656 	1.8e-08	1e-99	4.81e-05	2.45e-08	3.777358e+18
45.000	144	004:47:00.969 	1.8e-08	1e-99	4.82e-05	2.45e-08	3.777358e+18
45.312	145	004:47:01.281 	1.7e-08	1e-99	4.82e-05	2.47e-08	3.808558e+18
45.625	146	004:47:01.594 	1.8e-08	1e-99	4.83e-05	2.48e-08	3.824158e+18
45.937	147	004:47:01.906 	1.8e-08	1e-99	4.84e-05	2.48e-08	3.824158e+18
46.250	148	004:47:02.219 	1.7e-08	1e-99	4.84e-05	2.49e-08	3.839758e+18
46.562	149	004:47:02.531 	1.7e-08	1e-99	4.85e-05	2.5e-08	3.855358e+18
46.875	150	004:47:02.844 	1.8e-08	1e-99	4.86e-05	2.51e-08	3.870958e+18
47.187	151	004:47:03.156 	1.8e-08	1e-99	4.87e-05	2.52e-08	3.886558e+18
47.500	152	004:47:03.469 	1.8e-08	1e-99	4.87e-05	2.53e-08	3.902158e+18
47.812	153	004:47:03.781 	1.7e-08	1e-99	4.88e-05	2.54e-08	3.917758e+18
48.125	154	004:47:04.094 	1.8e-08	1e-99	4.89e-05	2.54e-08	3.917758e+18
48.437	155	004:47:04.406 	1.8e-08	1e-99	4.9e-05	2.55e-08	3.933358e+18
48.750	156	004:47:04.719 	1.8e-08	1e-99	4.91e-05	2.57e-08	3.964558e+18
49.062	157	004:47:05.031 	1.8e-08	1e-99	4.91e-05	2.56e-08	3.948958e+18
49.375	158	004:47:05.344 	1.7e-08	1e-99	4.92e-05	2.57e-08	3.964558e+18
49.687	159	004:47:05.656 	1.7e-08	1e-99	4.93e-05	2.6e-08	4.011358e+18
50.000	160	004:47:05.969 	1.8e-08	1e-99	4.93e-05	2.6e-08	4.011358e+18
50.312	161	004:47:06.281 	1.7e-08	1e-99	4.94e-05	2.6e-08	4.011358e+18
50.625	162	004:47:06.594 	1.7e-08	1e-99	4.95e-05	2.62e-08	4.042558e+18
50.937	163	004:47:06.906 	1.8e-08	1e-99	4.95e-05	2.61e-08	4.026958e+18
51.250	164	004:47:07.219 	1.9e-08	1e-99	4.96e-05	2.63e-08	4.058158e+18
51.562	165	004:47:07.531 	1.8e-08	1e-99	4.97e-05	2.64e-08	4.073758e+18
51.875	166	004:47:07.844 	1.8e-08	1e-99	4.97e-05	2.65e-08	4.089358e+18
52.187	167	004:47:08.156 	1.8e-08	1e-99	4.98e-05	2.65e-08	4.089358e+18
52.500	168	004:47:08.469 	1.8e-08	1e-99	4.98e-05	2.66e-08	4.104958e+18
52.812	169	004:47:08.781 	1.8e-08	1e-99	4.99e-05	2.67e-08	4.120558e+18
53.125	170	004:47:09.094 	1.7e-08	1e-99	4.99e-05	2.68e-08	4.136158e+18
53.437	171	004:47:09.406 	1.7e-08	1e-99	5e-05	2.69e-08	4.151758e+18
53.750	172	004:47:09.719 	1.8e-08	1e-99	5.01e-05	2.7e-08	4.167358e+18
54.062	173	004:47:10.031 	1.8e-08	1e-99	5.01e-05	2.7e-08	4.167358e+18
54.375	174	004:47:10.344 	1.8e-08	1e-99	5.01e-05	2.71e-08	4.182958e+18
54.687	175	004:47:10.656 	1.7e-08	1e-99	5.02e-05	2.72e-08	4.198558e+18
55.000	176	004:47:10.969 	1.8e-08	1e-99	5.03e-05	2.72e-08	4.198558e+18
55.312	177	004:47:11.281 	1.8e-08	1e-99	5.03e-05	2.72e-08	4.198558e+18
55.625	178	004:47:11.594 	1.8e-08	1e-99	5.04e-05	2.75e-08	4.245358e+18
55.937	179	004:47:11.906 	1.8e-08	1e-99	5.05e-05	2.75e-08	4.245358e+18
56.250	180	004:47:12.219 	1.8e-08	1e-99	5.05e-05	2.75e-08	4.245358e+18
56.562	181	004:47:12.531 	1.8e-08	1e-99	5.06e-05	2.77e-08	4.276558e+18
56.875	182	004:47:12.844 	1.8e-08	1e-99	5.07e-05	2.78e-08	4.292158e+18
57.187	183	004:47:13.156 	1.7e-08	1e-99	5.07e-05	2.78e-08	4.292158e+18
57.500	184	004:47:13.469 	1.7e-08	1e-99	5.08e-05	2.79e-08	4.307758e+18
57.812	185	004:47:13.781 	1.8e-08	1e-99	5.09e-05	2.8e-08	4.323358e+18
58.125	186	004:47:14.094 	1.8e-08	1e-99	5.09e-05	2.8e-08	4.323358e+18
58.437	187	004:47:14.406 	1.8e-08	1e-99	5.1e-05	2.81e-08	4.338958e+18
58.750	188	004:47:14.719 	1.7e-08	1e-99	5.1e-05	2.81e-08	4.338958e+18
59.062	189	004:47:15.031 	1.8e-08	1e-99	5.11e-05	2.82e-08	4.354558e+18
59.375	190	004:47:15.344 	1.8e-08	1e-99	5.12e-05	2.83e-08	4.370158e+18
59.687	191	004:47:15.656 	1.8e-08	1e-99	5.12e-05	2.83e-08	4.370158e+18
60.000	192	004:47:15.969 	1.7e-08	1e-99	5.12e-05	2.84e-08	4.385758e+18
60.312	193	004:47:16.281 	1.7e-08	1e-99	5.13e-05	2.85e-08	4.401358e+18
60.625	194	004:47:16.594 	1.7e-08	1e-99	5.13e-05	2.86e-08	4.416958e+18
60.937	195	004:47:16.906 	1.7e-08	1e-99	5.14e-05	2.86e-08	4.416958e+18
61.250	196	004:47:17.219 	1.8e-08	1e-99	5.14e-05	2.86e-08	4.416958e+18
61.562	197	004:47:17.531 	1.7e-08	1e-99	5.15e-05	2.88e-08	4.448158e+18
61.875	198	004:47:17.844 	1.8e-08	1e-99	5.15e-05	2.89e-08	4.463758e+18
62.187	199	004:47:18.156 	1.8e-08	1e-99	5.15e-05	2.89e-08	4.463758e+18
62.500	200	004:47:18.469 	1.8e-08	1e-99	5.16e-05	2.9e-08	4.479358e+18
62.812	201	004:47:18.781 	1.7e-08	1e-99	5.17e-05	2.9e-08	4.479358e+18
63.125	202	004:47:19.094 	1.8e-08	1e-99	5.17e-05	2.89e-08	4.463758e+18
63.437	203	004:47:19.406 	1.8e-08	1e-99	5.18e-05	2.92e-08	4.510558e+18
63.750	204	004:47:19.719 	1.8e-08	1e-99	5.19e-05	2.92e-08	4.510558e+18
64.062	205	004:47:20.031 	1.7e-08	1e-99	5.19e-05	2.92e-08	4.510558e+18
64.375	206	004:47:20.344 	1.8e-08	1e-99	5.2e-05	2.93e-08	4.526158e+18
64.687	207	004:47:20.656 	1.8e-08	1e-99	5.2e-05	2.93e-08	4.526158e+18
65.000	208	004:47:20.969 	1.8e-08	1e-99	5.21e-05	2.93e-08	4.526158e+18
65.312	209	004:47:21.281 	1.7e-08	1e-99	5.21e-05	2.95e-08	4.557358e+18
65.625	210	004:47:21.594 	1.8e-08	1e-99	5.22e-05	2.95e-08	4.557358e+18
65.937	211	004:47:21.906 	1.8e-08	1e-99	5.22e-05	2.96e-08	4.572958e+18
66.250	212	004:47:22.219 	1.8e-08	1e-99	5.23e-05	2.96e-08	4.572958e+18
66.562	213	004:47:22.531 	1.7e-08	1e-99	5.23e-05	2.97e-08	4.588558e+18
66.875	214	004:47:22.844 	1.8e-08	1e-99	5.23e-05	2.97e-08	4.588558e+18
67.187	215	004:47:23.156 	1.8e-08	1e-99	5.24e-05	2.98e-08	4.604158e+18
67.500	216	004:47:23.469 	1.8e-08	1e-99	5.24e-05	2.99e-08	4.619758e+18
67.812	217	004:47:23.781 	1.7e-08	1e-99	5.24e-05	2.98e-08	4.604158e+18
68.125	218	004:47:24.094 	1.7e-08	1e-99	5.25e-05	2.99e-08	4.619758e+18
68.437	219	004:47:24.406 	1.8e-08	1e-99	5.25e-05	3e-08	4.635358e+18
68.750	220	004:47:24.719 	1.8e-08	1e-99	5.26e-05	3e-08	4.635358e+18
69.062	221	004:47:25.031 	1.7e-08	1e-99	5.26e-05	3.02e-08	4.666558e+18
69.375	222	004:47:25.344 	1.8e-08	1e-99	5.27e-05	3.02e-08	4.666558e+18
69.687	223	004:47:25.656 	1.9e-08	1e-99	5.27e-05	3.02e-08	4.666558e+18
70.000	224	004:47:25.969 	1.8e-08	1e-99	5.27e-05	3.03e-08	4.682158e+18
70.312	225	004:47:26.281 	1.8e-08	1e-99	5.28e-05	3.03e-08	4.682158e+18
70.625	226	004:47:26.594 	1.7e-08	1e-99	5.29e-05	3.04e-08	4.697758e+18
70.937	227	004:47:26.906 	1.7e-08	1e-99	5.29e-05	3.03e-08	4.682158e+18
71.250	228	004:47:27.219 	1.8e-08	1e-99	5.3e-05	3.04e-08	4.697758e+18
71.562	229	004:47:27.531 	1.8e-08	1e-99	5.3e-05	3.04e-08	4.697758e+18
71.875	230	004:47:27.844 	1.8e-08	1e-99	5.3e-05	3.04e-08	4.697758e+18
72.187	231	004:47:28.156 	1.8e-08	1e-99	5.31e-05	3.04e-08	4.697758e+18
72.500	232	004:47:28.469 	1.8e-08	1e-99	5.32e-05	3.06e-08	4.728958e+18
72.812	233	004:47:28.781 	1.8e-08	1e-99	5.32e-05	3.05e-08	4.713358e+18
73.125	234	004:47:29.094 	1.7e-08	1e-99	5.32e-05	3.06e-08	4.728958e+18
73.437	235	004:47:29.406 	1.7e-08	1e-99	5.33e-05	3.07e-08	4.744558e+18
73.750	236	004:47:29.719 	1.8e-08	1e-99	5.33e-05	3.07e-08	4.744558e+18
74.062	237	004:47:30.031 	1.8e-08	1e-99	5.34e-05	3.09e-08	4.775758e+18
74.375	238	004:47:30.344 	1.7e-08	1e-99	5.34e-05	3.08e-08	4.760158e+18
74.687	239	004:47:30.656 	1.7e-08	1e-99	5.34e-05	3.09e-08	4.775758e+18
75.000	240	004:47:30.969 	1.8e-08	1e-99	5.35e-05	3.1e-08	4.791358e+18
75.312	241	004:47:31.281 	1.8e-08	1e-99	5.35e-05	3.09e-08	4.775758e+18
75.625	242	004:47:31.594 	1.8e-08	1e-99	5.35e-05	3.09e-08	4.775758e+18
75.937	243	004:47:31.906 	1.7e-08	1e-99	5.36e-05	3.1e-08	4.791358e+18
76.250	244	004:47:32.219 	1.8e-08	1e-99	5.35e-05	3.11e-08	4.806958e+18
76.562	245	004:47:32.531 	1.8e-08	1e-99	5.36e-05	3.1e-08	4.791358e+18
76.875	246	004:47:32.844 	1.8e-08	1e-99	5.36e-05	3.11e-08	4.806958e+18
77.187	247	004:47:33.156 	1.7e-08	1e-99	5.37e-05	3.11e-08	4.806958e+18
77.500	248	004:47:33.469 	1.8e-08	1e-99	5.37e-05	3.13e-08	4.838158e+18
77.812	249	004:47:33.781 	1.8e-08	1e-99	5.37e-05	3.13e-08	4.838158e+18
78.125	250	004:47:34.094 	1.7e-08	1e-99	5.38e-05	3.12e-08	4.822558e+18
78.437	251	004:47:34.406 	1.7e-08	1e-99	5.39e-05	3.13e-08	4.838158e+18
78.750	252	004:47:34.719 	1.8e-08	1e-99	5.39e-05	3.14e-08	4.853758e+18
79.062	253	004:47:35.031 	1.8e-08	1e-99	5.39e-05	3.14e-08	4.853758e+18
79.375	254	004:47:35.344 	1.8e-08	1e-99	5.4e-05	3.15e-08	4.869358e+18
79.687	255	004:47:35.656 	1.8e-08	1e-99	5.4e-05	3.15e-08	4.869358e+18
80.000	256	004:47:35.969 	1.8e-08	1e-99	5.41e-05	3.15e-08	4.869358e+18
80.312	257	004:47:36.281 	1.7e-08	1e-99	5.41e-05	3.15e-08	4.869358e+18
80.625	258	004:47:36.594 	1.8e-08	1e-99	5.42e-05	3.16e-08	4.884958e+18
80.937	259	004:47:36.906 	1.8e-08	1e-99	5.42e-05	3.17e-08	4.900558e+18
81.250	260	004:47:37.219 	1.8e-08	1e-99	5.42e-05	3.17e-08	4.900558e+18
81.562	261	004:47:37.531 	1.8e-08	1e-99	5.42e-05	3.16e-08	4.884958e+18
81.875	262	004:47:37.844 	1.8e-08	1e-99	5.43e-05	3.17e-08	4.900558e+18
82.187	263	004:47:38.156 	1.8e-08	1e-99	5.43e-05	3.19e-08	4.931758e+18
82.500	264	004:47:38.469 	1.8e-08	1e-99	5.43e-05	3.18e-08	4.916158e+18
82.812	265	004:47:38.781 	1.8e-08	1e-99	5.43e-05	3.18e-08	4.916158e+18
83.125	266	004:47:39.094 	1.8e-08	1e-99	5.44e-05	3.18e-08	4.916158e+18
83.437	267	004:47:39.406 	1.7e-08	1e-99	5.44e-05	3.19e-08	4.931758e+18
83.750	268	004:47:39.719 	1.7e-08	1e-99	5.44e-05	3.19e-08	4.931758e+18
84.062	269	004:47:40.031 	1.7e-08	1e-99	5.44e-05	3.2e-08	4.947358e+18
84.375	270	004:47:40.344 	1.8e-08	1e-99	5.45e-05	3.2e-08	4.947358e+18
84.687	271	004:47:40.656 	1.7e-08	1e-99	5.45e-05	3.2e-08	4.947358e+18
85.000	272	004:47:40.969 	1.7e-08	1e-99	5.45e-05	3.2e-08	4.947358e+18
85.312	273	004:47:41.281 	1.7e-08	1e-99	5.46e-05	3.21e-08	4.962958e+18
85.625	274	004:47:41.594 	1.8e-08	1e-99	5.46e-05	3.21e-08	4.962958e+18
85.937	275	004:47:41.906 	1.8e-08	1e-99	5.47e-05	3.22e-08	4.978558e+18
86.250	276	004:47:42.219 	1.7e-08	1e-99	5.47e-05	3.22e-08	4.978558e+18
86.562	277	004:47:42.531 	1.7e-08	1e-99	5.47e-05	3.21e-08	4.962958e+18
86.875	278	004:47:42.844 	1.7e-08	1e-99	5.48e-05	3.22e-08	4.978558e+18
87.187	279	004:47:43.156 	1.8e-08	1e-99	5.48e-05	3.21e-08	4.962958e+18
87.500	280	004:47:43.469 	1.8e-08	1e-99	5.49e-05	3.22e-08	4.978558e+18
