time [s]	34320 PDP 8 No	34320 PDP 8 Time	34320 PDP 8 Trigger	34320 PDP 8 FIG	34320 PDP 8 qmsTP	34320 PDP 8 m2	34320 PDP 8 h2
148.75	154.7	001:53:46.843 	9.3e-05	1e-99	2.29e-05	1.41e-09	8.118e+16
149.063	155.025	001:53:47.156 	9.4e-05	1e-99	2.29e-05	1.42e-09	8.218e+16
149.375	155.35	001:53:47.468 	8.9e-05	1e-99	2.29e-05	1.42e-09	8.218e+16
149.688	155.675	001:53:47.781 	9.7e-05	1e-99	2.3e-05	1.42e-09	8.218e+16
150.0	156.0	001:53:48.093 	0.00012	1e-99	2.29e-05	1.42e-09	8.218e+16
150.313	156.325	001:53:48.406 	0.0001	1e-99	2.29e-05	1.43e-09	8.318e+16
150.625	156.65	001:53:48.718 	9.3e-05	1e-99	2.29e-05	1.44e-09	8.418e+16
150.938	156.975	001:53:49.031 	8.6e-05	1e-99	2.29e-05	1.45e-09	8.518e+16
151.25	157.3	001:53:49.343 	8.7e-05	1e-99	2.3e-05	1.43e-09	8.318e+16
151.563	157.625	001:53:49.656 	9.8e-05	1e-99	2.3e-05	1.43e-09	8.318e+16
151.875	157.95	001:53:49.968 	9.7e-05	1e-99	2.3e-05	1.43e-09	8.318e+16
152.188	158.275	001:53:50.281 	9.2e-05	1e-99	2.3e-05	1.43e-09	8.318e+16
152.5	158.6	001:53:50.593 	9.5e-05	1e-99	2.3e-05	1.45e-09	8.518e+16
152.813	158.925	001:53:50.906 	9.7e-05	1e-99	2.3e-05	1.44e-09	8.418e+16
153.125	159.25	001:53:51.218 	9.2e-05	1e-99	2.3e-05	1.44e-09	8.418e+16
153.438	159.575	001:53:51.531 	8.9e-05	1e-99	2.3e-05	1.45e-09	8.518e+16
153.75	159.9	001:53:51.843 	8.6e-05	1e-99	2.3e-05	1.45e-09	8.518e+16
154.063	160.225	001:53:52.156 	8.9e-05	1e-99	2.3e-05	1.45e-09	8.518e+16
154.375	160.55	001:53:52.468 	8.9e-05	1e-99	2.3e-05	1.46e-09	8.618e+16
154.688	160.875	001:53:52.781 	8.6e-05	1e-99	2.3e-05	1.45e-09	8.518e+16
155.0	161.2	001:53:53.093 	0.0001	1e-99	2.29e-05	1.46e-09	8.618e+16
155.313	161.525	001:53:53.406 	0.00026	1e-99	2.3e-05	1.47e-09	8.718e+16
155.625	161.85	001:53:53.718 	0.0001	1e-99	2.29e-05	1.46e-09	8.618e+16
155.938	162.175	001:53:54.031 	8.9e-05	1e-99	2.29e-05	1.46e-09	8.618e+16
156.25	162.5	001:53:54.343 	8.9e-05	1e-99	2.3e-05	1.45e-09	8.518e+16
156.563	162.825	001:53:54.656 	9.1e-05	1e-99	2.29e-05	1.46e-09	8.618e+16
156.875	163.15	001:53:54.968 	9.5e-05	1e-99	2.3e-05	1.46e-09	8.618e+16
157.188	163.475	001:53:55.281 	9.4e-05	1e-99	2.3e-05	1.46e-09	8.618e+16
157.5	163.8	001:53:55.593 	9.1e-05	1e-99	2.3e-05	1.45e-09	8.518e+16
157.813	164.125	001:53:55.906 	8.7e-05	1e-99	2.3e-05	1.47e-09	8.718e+16
158.125	164.45	001:53:56.218 	9.4e-05	1e-99	2.3e-05	1.45e-09	8.518e+16
158.438	164.775	001:53:56.531 	9.1e-05	1e-99	2.3e-05	1.47e-09	8.718e+16
158.75	165.1	001:53:56.843 	9e-05	1e-99	2.3e-05	1.47e-09	8.718e+16
159.063	165.425	001:53:57.156 	0.0001	1e-99	2.3e-05	1.48e-09	8.818e+16
159.375	165.75	001:53:57.468 	9.7e-05	1e-99	2.3e-05	1.46e-09	8.618e+16
159.688	166.075	001:53:57.781 	9.2e-05	1e-99	2.3e-05	1.48e-09	8.818e+16
160.0	166.4	001:53:58.093 	9.1e-05	1e-99	2.3e-05	1.48e-09	8.818e+16
160.313	166.725	001:53:58.406 	9.5e-05	1e-99	2.3e-05	1.48e-09	8.818e+16
160.625	167.05	001:53:58.718 	9.9e-05	1e-99	2.3e-05	1.48e-09	8.818e+16
160.938	167.375	001:53:59.031 	9.5e-05	1e-99	2.3e-05	1.5e-09	9.018e+16
161.25	167.7	001:53:59.343 	8.8e-05	1e-99	2.3e-05	1.49e-09	8.918e+16
161.563	168.025	001:53:59.656 	8.7e-05	1e-99	2.3e-05	1.47e-09	8.718e+16
161.875	168.35	001:53:59.968 	9.3e-05	1e-99	2.3e-05	1.47e-09	8.718e+16
162.188	168.675	001:54:00.281 	0.0001	1e-99	2.3e-05	1.49e-09	8.918e+16
162.5	169.0	001:54:00.593 	9.6e-05	1e-99	2.3e-05	1.48e-09	8.818e+16
162.813	169.325	001:54:00.906 	0.00011	1e-99	2.3e-05	1.49e-09	8.918e+16
163.125	169.65	001:54:01.218 	0.0001	1e-99	2.3e-05	1.5e-09	9.018e+16
163.438	169.975	001:54:01.531 	9.2e-05	1e-99	2.3e-05	1.51e-09	9.118e+16
163.75	170.3	001:54:01.843 	8.9e-05	1e-99	2.3e-05	1.49e-09	8.918e+16
164.063	170.625	001:54:02.156 	9e-05	1e-99	2.3e-05	1.49e-09	8.918e+16
164.375	170.95	001:54:02.468 	9.3e-05	1e-99	2.3e-05	1.5e-09	9.018e+16
164.688	171.275	001:54:02.781 	9.7e-05	1e-99	2.31e-05	1.51e-09	9.118e+16
165.0	171.6	001:54:03.093 	9.4e-05	1e-99	2.31e-05	1.51e-09	9.118e+16
165.313	171.925	001:54:03.406 	9.1e-05	1e-99	2.31e-05	1.5e-09	9.018e+16
165.625	172.25	001:54:03.718 	8.7e-05	1e-99	2.31e-05	1.5e-09	9.018e+16
165.938	172.575	001:54:04.031 	9.6e-05	1e-99	2.31e-05	1.53e-09	9.318e+16
166.25	172.9	001:54:04.343 	0.0001	1e-99	2.3e-05	1.51e-09	9.118e+16
166.563	173.225	001:54:04.656 	9.7e-05	1e-99	2.3e-05	1.52e-09	9.218e+16
166.875	173.55	001:54:04.968 	8.7e-05	1e-99	2.3e-05	1.51e-09	9.118e+16
167.188	173.875	001:54:05.281 	9.7e-05	1e-99	2.3e-05	1.52e-09	9.218e+16
167.5	174.2	001:54:05.593 	0.0001	1e-99	2.3e-05	1.5e-09	9.018e+16
167.813	174.525	001:54:05.906 	9.9e-05	1e-99	2.3e-05	1.52e-09	9.218e+16
168.125	174.85	001:54:06.218 	9.3e-05	1e-99	2.3e-05	1.53e-09	9.318e+16
168.438	175.175	001:54:06.531 	9.1e-05	1e-99	2.3e-05	1.53e-09	9.318e+16
168.75	175.5	001:54:06.843 	9e-05	1e-99	2.3e-05	1.52e-09	9.218e+16
169.063	175.825	001:54:07.156 	9.4e-05	1e-99	2.3e-05	1.52e-09	9.218e+16
169.375	176.15	001:54:07.468 	9.8e-05	1e-99	2.3e-05	1.53e-09	9.318e+16
169.688	176.475	001:54:07.781 	9.3e-05	1e-99	2.3e-05	1.52e-09	9.218e+16
170.0	176.8	001:54:08.093 	8.8e-05	1e-99	2.3e-05	1.53e-09	9.318e+16
170.313	177.125	001:54:08.406 	8.9e-05	1e-99	2.31e-05	1.52e-09	9.218e+16
170.625	177.45	001:54:08.718 	9.9e-05	1e-99	2.31e-05	1.52e-09	9.218e+16
170.938	177.775	001:54:09.031 	9.8e-05	1e-99	2.31e-05	1.52e-09	9.218e+16
171.25	178.1	001:54:09.343 	9.3e-05	1e-99	2.31e-05	1.54e-09	9.418e+16
171.563	178.425	001:54:09.656 	8.8e-05	1e-99	2.31e-05	1.53e-09	9.318e+16
171.875	178.75	001:54:09.968 	9.5e-05	1e-99	2.31e-05	1.54e-09	9.418e+16
172.188	179.075	001:54:10.281 	0.00015	1e-99	2.31e-05	1.55e-09	9.518e+16
172.5	179.4	001:54:10.593 	0.0001	1e-99	2.31e-05	1.55e-09	9.518e+16
172.813	179.725	001:54:10.906 	9.3e-05	1e-99	2.3e-05	1.56e-09	9.618e+16
173.125	180.05	001:54:11.218 	8.9e-05	1e-99	2.3e-05	1.56e-09	9.618e+16
173.438	180.375	001:54:11.531 	8.9e-05	1e-99	2.3e-05	1.54e-09	9.418e+16
173.75	180.7	001:54:11.843 	9.2e-05	1e-99	2.3e-05	1.55e-09	9.518e+16
174.063	181.025	001:54:12.156 	9.6e-05	1e-99	2.3e-05	1.56e-09	9.618e+16
174.375	181.35	001:54:12.468 	9.4e-05	1e-99	2.3e-05	1.55e-09	9.518e+16
174.688	181.675	001:54:12.781 	9e-05	1e-99	2.3e-05	1.55e-09	9.518e+16
175.0	182.0	001:54:13.093 	8.9e-05	1e-99	2.3e-05	1.56e-09	9.618e+16
175.313	182.325	001:54:13.406 	0.0001	1e-99	2.3e-05	1.56e-09	9.618e+16
175.625	182.65	001:54:13.718 	0.00015	1e-99	2.3e-05	1.55e-09	9.518e+16
175.938	182.975	001:54:14.031 	9.6e-05	1e-99	2.3e-05	1.54e-09	9.418e+16
176.25	183.3	001:54:14.343 	9e-05	1e-99	2.31e-05	1.57e-09	9.718e+16
176.563	183.625	001:54:14.656 	8.6e-05	1e-99	2.31e-05	1.57e-09	9.718e+16
176.875	183.95	001:54:14.968 	9.6e-05	1e-99	2.31e-05	1.56e-09	9.618e+16
177.188	184.275	001:54:15.281 	0.0001	1e-99	2.31e-05	1.56e-09	9.618e+16
177.5	184.6	001:54:15.593 	9.5e-05	1e-99	2.31e-05	1.57e-09	9.718e+16
177.813	184.925	001:54:15.906 	9.2e-05	1e-99	2.31e-05	1.57e-09	9.718e+16
178.125	185.25	001:54:16.218 	9.1e-05	1e-99	2.31e-05	1.56e-09	9.618e+16
178.438	185.575	001:54:16.531 	9.4e-05	1e-99	2.31e-05	1.57e-09	9.718e+16
178.75	185.9	001:54:16.843 	9.4e-05	1e-99	2.31e-05	1.58e-09	9.818e+16
179.063	186.225	001:54:17.156 	8.7e-05	1e-99	2.31e-05	1.57e-09	9.718e+16
179.375	186.55	001:54:17.468 	9e-05	1e-99	2.31e-05	1.57e-09	9.718e+16
179.688	186.875	001:54:17.781 	0.0001	1e-99	2.3e-05	1.59e-09	9.918e+16
180.0	187.2	001:54:18.093 	9.8e-05	1e-99	2.3e-05	1.59e-09	9.918e+16
180.313	187.525	001:54:18.406 	9.4e-05	1e-99	2.3e-05	1.56e-09	9.618e+16
180.625	187.85	001:54:18.718 	8.9e-05	1e-99	2.3e-05	1.59e-09	9.918e+16
180.938	188.175	001:54:19.031 	8.7e-05	1e-99	2.3e-05	1.57e-09	9.718e+16
181.25	188.5	001:54:19.343 	0.0001	1e-99	2.3e-05	1.59e-09	9.918e+16
181.563	188.825	001:54:19.656 	0.00019	1e-99	2.3e-05	1.59e-09	9.918e+16
181.875	189.15	001:54:19.968 	9.6e-05	1e-99	2.3e-05	1.58e-09	9.818e+16
182.188	189.475	001:54:20.281 	8.9e-05	1e-99	2.3e-05	1.58e-09	9.818e+16
182.5	189.8	001:54:20.593 	8.9e-05	1e-99	2.31e-05	1.57e-09	9.718e+16
182.813	190.125	001:54:20.906 	9.1e-05	1e-99	2.31e-05	1.58e-09	9.818e+16
183.125	190.45	001:54:21.218 	9.4e-05	1e-99	2.31e-05	1.6e-09	1.0018e+17
183.438	190.775	001:54:21.531 	8.9e-05	1e-99	2.31e-05	1.58e-09	9.818e+16
183.75	191.1	001:54:21.843 	8.9e-05	1e-99	2.31e-05	1.6e-09	1.0018e+17
184.063	191.425	001:54:22.156 	0.0001	1e-99	2.31e-05	1.59e-09	9.918e+16
184.375	191.75	001:54:22.468 	0.00013	1e-99	2.31e-05	1.6e-09	1.0018e+17
184.688	192.075	001:54:22.781 	0.0001	1e-99	2.31e-05	1.6e-09	1.0018e+17
185.0	192.4	001:54:23.093 	8.9e-05	1e-99	2.31e-05	1.6e-09	1.0018e+17
185.313	192.725	001:54:23.406 	8.7e-05	1e-99	2.31e-05	1.6e-09	1.0018e+17
185.625	193.05	001:54:23.718 	9.4e-05	1e-99	2.31e-05	1.6e-09	1.0018e+17
185.938	193.375	001:54:24.031 	0.0001	1e-99	2.31e-05	1.58e-09	9.818e+16
186.25	193.7	001:54:24.343 	9.6e-05	1e-99	2.31e-05	1.61e-09	1.0118e+17
186.563	194.025	001:54:24.656 	9.2e-05	1e-99	2.31e-05	1.61e-09	1.0118e+17
186.875	194.35	001:54:24.968 	9.1e-05	1e-99	2.31e-05	1.61e-09	1.0118e+17
187.188	194.675	001:54:25.281 	9.4e-05	1e-99	2.31e-05	1.6e-09	1.0018e+17
187.5	195.0	001:54:25.593 	9.7e-05	1e-99	2.31e-05	1.62e-09	1.0218e+17
187.813	195.325	001:54:25.906 	8.8e-05	1e-99	2.3e-05	1.6e-09	1.0018e+17
188.125	195.65	001:54:26.218 	8.7e-05	1e-99	2.3e-05	1.63e-09	1.0318e+17
188.438	195.975	001:54:26.531 	9.7e-05	1e-99	2.3e-05	1.62e-09	1.0218e+17
188.75	196.3	001:54:26.843 	0.0001	1e-99	2.31e-05	1.61e-09	1.0118e+17
189.063	196.625	001:54:27.156 	9.6e-05	1e-99	2.31e-05	1.62e-09	1.0218e+17
189.375	196.95	001:54:27.468 	9e-05	1e-99	2.31e-05	1.63e-09	1.0318e+17
189.688	197.275	001:54:27.781 	8.8e-05	1e-99	2.31e-05	1.61e-09	1.0118e+17
190.0	197.6	001:54:28.093 	0.0001	1e-99	2.31e-05	1.6e-09	1.0018e+17
190.313	197.925	001:54:28.406 	0.0001	1e-99	2.31e-05	1.61e-09	1.0118e+17
190.625	198.25	001:54:28.718 	9.3e-05	1e-99	2.31e-05	1.63e-09	1.0318e+17
190.938	198.575	001:54:29.031 	8.9e-05	1e-99	2.31e-05	1.63e-09	1.0318e+17
191.25	198.9	001:54:29.343 	9.1e-05	1e-99	2.31e-05	1.64e-09	1.0418e+17
191.563	199.225	001:54:29.656 	9.1e-05	1e-99	2.31e-05	1.65e-09	1.0518e+17
191.875	199.55	001:54:29.968 	0.0001	1e-99	2.31e-05	1.64e-09	1.0418e+17
192.188	199.875	001:54:30.281 	0.00012	1e-99	2.31e-05	1.62e-09	1.0218e+17
192.5	200.2	001:54:30.593 	9.8e-05	1e-99	2.31e-05	1.64e-09	1.0418e+17
192.813	200.525	001:54:30.906 	8.8e-05	1e-99	2.31e-05	1.64e-09	1.0418e+17
193.125	200.85	001:54:31.218 	8.7e-05	1e-99	2.31e-05	1.63e-09	1.0318e+17
193.438	201.175	001:54:31.531 	9.8e-05	1e-99	2.31e-05	1.64e-09	1.0418e+17
193.75	201.5	001:54:31.843 	9.7e-05	1e-99	2.31e-05	1.64e-09	1.0418e+17
194.063	201.825	001:54:32.156 	9.2e-05	1e-99	2.31e-05	1.63e-09	1.0318e+17
194.375	202.15	001:54:32.468 	9e-05	1e-99	2.31e-05	1.66e-09	1.0618e+17
194.688	202.475	001:54:32.781 	9.5e-05	1e-99	2.31e-05	1.65e-09	1.0518e+17
195.0	202.8	001:54:33.093 	9.9e-05	1e-99	2.31e-05	1.64e-09	1.0418e+17
195.313	203.125	001:54:33.406 	9.3e-05	1e-99	2.31e-05	1.63e-09	1.0318e+17
195.625	203.45	001:54:33.718 	8.7e-05	1e-99	2.31e-05	1.66e-09	1.0618e+17
195.938	203.775	001:54:34.031 	8.6e-05	1e-99	2.31e-05	1.65e-09	1.0518e+17
196.25	204.1	001:54:34.343 	9.4e-05	1e-99	2.31e-05	1.65e-09	1.0518e+17
196.563	204.425	001:54:34.656 	9.8e-05	1e-99	2.31e-05	1.65e-09	1.0518e+17
196.875	204.75	001:54:34.968 	9.4e-05	1e-99	2.32e-05	1.66e-09	1.0618e+17
197.188	205.075	001:54:35.281 	8.9e-05	1e-99	2.32e-05	1.66e-09	1.0618e+17
197.5	205.4	001:54:35.593 	8.8e-05	1e-99	2.32e-05	1.66e-09	1.0618e+17
197.813	205.725	001:54:35.906 	0.00011	1e-99	2.31e-05	1.66e-09	1.0618e+17
198.125	206.05	001:54:36.218 	0.0001	1e-99	2.31e-05	1.67e-09	1.0718e+17
198.438	206.375	001:54:36.531 	9.2e-05	1e-99	2.31e-05	1.66e-09	1.0618e+17
198.75	206.7	001:54:36.843 	9.1e-05	1e-99	2.31e-05	1.68e-09	1.0818e+17
199.063	207.025	001:54:37.156 	9e-05	1e-99	2.31e-05	1.66e-09	1.0618e+17
199.375	207.35	001:54:37.468 	9.4e-05	1e-99	2.31e-05	1.67e-09	1.0718e+17
199.688	207.675	001:54:37.781 	9.3e-05	1e-99	2.31e-05	1.66e-09	1.0618e+17
200.0	208.0	001:54:38.093 	8.9e-05	1e-99	2.31e-05	1.66e-09	1.0618e+17
200.313	208.325	001:54:38.406 	9e-05	1e-99	2.31e-05	1.67e-09	1.0718e+17
200.625	208.65	001:54:38.718 	9.3e-05	1e-99	2.31e-05	1.67e-09	1.0718e+17
200.938	208.975	001:54:39.031 	8.8e-05	1e-99	2.31e-05	1.67e-09	1.0718e+17
201.25	209.3	001:54:39.343 	8.7e-05	1e-99	2.31e-05	1.69e-09	1.0918e+17
201.563	209.625	001:54:39.656 	0.0001	1e-99	2.31e-05	1.67e-09	1.0718e+17
201.875	209.95	001:54:39.968 	0.0001	1e-99	2.31e-05	1.68e-09	1.0818e+17
202.188	210.275	001:54:40.281 	9.4e-05	1e-99	2.31e-05	1.67e-09	1.0718e+17
202.5	210.6	001:54:40.593 	9.2e-05	1e-99	2.31e-05	1.66e-09	1.0618e+17
202.813	210.925	001:54:40.906 	9.1e-05	1e-99	2.32e-05	1.68e-09	1.0818e+17
203.125	211.25	001:54:41.218 	9e-05	1e-99	2.32e-05	1.7e-09	1.1018e+17
203.438	211.575	001:54:41.531 	9.5e-05	1e-99	2.32e-05	1.69e-09	1.0918e+17
203.75	211.9	001:54:41.843 	9.5e-05	1e-99	2.32e-05	1.7e-09	1.1018e+17
204.063	212.225	001:54:42.156 	9.1e-05	1e-99	2.32e-05	1.7e-09	1.1018e+17
204.375	212.55	001:54:42.468 	8.9e-05	1e-99	2.32e-05	1.67e-09	1.0718e+17
204.688	212.875	001:54:42.781 	9.6e-05	1e-99	2.32e-05	1.69e-09	1.0918e+17
205.0	213.2	001:54:43.093 	0.0001	1e-99	2.32e-05	1.68e-09	1.0818e+17
205.313	213.525	001:54:43.406 	9.6e-05	1e-99	2.31e-05	1.69e-09	1.0918e+17
205.625	213.85	001:54:43.718 	9e-05	1e-99	2.31e-05	1.71e-09	1.1118e+17
205.938	214.175	001:54:44.031 	0.0001	1e-99	2.31e-05	1.72e-09	1.1218e+17
206.25	214.5	001:54:44.343 	0.00024	1e-99	2.31e-05	1.68e-09	1.0818e+17
206.563	214.825	001:54:44.656 	0.00013	1e-99	2.31e-05	1.7e-09	1.1018e+17
206.875	215.15	001:54:44.968 	9.5e-05	1e-99	2.31e-05	1.71e-09	1.1118e+17
207.188	215.475	001:54:45.281 	9.1e-05	1e-99	2.31e-05	1.7e-09	1.1018e+17
207.5	215.8	001:54:45.593 	9e-05	1e-99	2.31e-05	1.71e-09	1.1118e+17
207.813	216.125	001:54:45.906 	9.2e-05	1e-99	2.31e-05	1.71e-09	1.1118e+17
208.125	216.45	001:54:46.218 	9.5e-05	1e-99	2.31e-05	1.7e-09	1.1018e+17
208.438	216.775	001:54:46.531 	9.3e-05	1e-99	2.31e-05	1.71e-09	1.1118e+17
208.75	217.1	001:54:46.843 	8.7e-05	1e-99	2.32e-05	1.7e-09	1.1018e+17
209.063	217.425	001:54:47.156 	9.1e-05	1e-99	2.32e-05	1.69e-09	1.0918e+17
209.375	217.75	001:54:47.468 	0.0001	1e-99	2.32e-05	1.69e-09	1.0918e+17
209.688	218.075	001:54:47.781 	0.0001	1e-99	2.32e-05	1.69e-09	1.0918e+17
210.0	218.4	001:54:48.093 	9.6e-05	1e-99	2.32e-05	1.72e-09	1.1218e+17
210.313	218.725	001:54:48.406 	9e-05	1e-99	2.32e-05	1.73e-09	1.1318e+17
210.625	219.05	001:54:48.718 	8.6e-05	1e-99	2.32e-05	1.72e-09	1.1218e+17
210.938	219.375	001:54:49.031 	9.2e-05	1e-99	2.32e-05	1.73e-09	1.1318e+17
211.25	219.7	001:54:49.343 	0.0001	1e-99	2.32e-05	1.73e-09	1.1318e+17
211.563	220.025	001:54:49.656 	9.9e-05	1e-99	2.32e-05	1.73e-09	1.1318e+17
211.875	220.35	001:54:49.968 	9.3e-05	1e-99	2.31e-05	1.74e-09	1.1418e+17
212.188	220.675	001:54:50.281 	9.1e-05	1e-99	2.31e-05	1.71e-09	1.1118e+17
212.5	221.0	001:54:50.593 	9.6e-05	1e-99	2.31e-05	1.72e-09	1.1218e+17
212.813	221.325	001:54:50.906 	9.6e-05	1e-99	2.31e-05	1.72e-09	1.1218e+17
213.125	221.65	001:54:51.218 	9.1e-05	1e-99	2.31e-05	1.75e-09	1.1518e+17
213.438	221.975	001:54:51.531 	8.7e-05	1e-99	2.31e-05	1.73e-09	1.1318e+17
213.75	222.3	001:54:51.843 	8.8e-05	1e-99	2.31e-05	1.73e-09	1.1318e+17
214.063	222.625	001:54:52.156 	9.7e-05	1e-99	2.31e-05	1.72e-09	1.1218e+17
214.375	222.95	001:54:52.468 	0.0001	1e-99	2.31e-05	1.73e-09	1.1318e+17
214.688	223.275	001:54:52.781 	9.1e-05	1e-99	2.32e-05	1.74e-09	1.1418e+17
215.0	223.6	001:54:53.093 	8.9e-05	1e-99	2.32e-05	1.73e-09	1.1318e+17
215.313	223.925	001:54:53.406 	0.00011	1e-99	2.32e-05	1.72e-09	1.1218e+17
215.625	224.25	001:54:53.718 	0.00013	1e-99	2.32e-05	1.75e-09	1.1518e+17
215.938	224.575	001:54:54.031 	9.4e-05	1e-99	2.32e-05	1.72e-09	1.1218e+17
216.25	224.9	001:54:54.343 	8.9e-05	1e-99	2.32e-05	1.75e-09	1.1518e+17
216.563	225.225	001:54:54.656 	8.9e-05	1e-99	2.32e-05	1.73e-09	1.1318e+17
216.875	225.55	001:54:54.968 	8.9e-05	1e-99	2.32e-05	1.73e-09	1.1318e+17
217.188	225.875	001:54:55.281 	9.2e-05	1e-99	2.32e-05	1.75e-09	1.1518e+17
217.5	226.2	001:54:55.593 	9.6e-05	1e-99	2.32e-05	1.73e-09	1.1318e+17
217.813	226.525	001:54:55.906 	9.3e-05	1e-99	2.32e-05	1.76e-09	1.1618e+17
218.125	226.85	001:54:56.218 	8.9e-05	1e-99	2.32e-05	1.75e-09	1.1518e+17
218.438	227.175	001:54:56.531 	8.9e-05	1e-99	2.32e-05	1.77e-09	1.1718e+17
218.75	227.5	001:54:56.843 	0.0001	1e-99	2.31e-05	1.73e-09	1.1318e+17
219.063	227.825	001:54:57.156 	0.0001	1e-99	2.32e-05	1.75e-09	1.1518e+17
219.375	228.15	001:54:57.468 	9.4e-05	1e-99	2.32e-05	1.75e-09	1.1518e+17
219.688	228.475	001:54:57.781 	8.9e-05	1e-99	2.31e-05	1.74e-09	1.1418e+17
220.0	228.8	001:54:58.093 	8.6e-05	1e-99	2.32e-05	1.74e-09	1.1418e+17
220.313	229.125	001:54:58.406 	9.5e-05	1e-99	2.32e-05	1.73e-09	1.1318e+17
220.625	229.45	001:54:58.718 	9.7e-05	1e-99	2.32e-05	1.76e-09	1.1618e+17
220.938	229.775	001:54:59.031 	9.4e-05	1e-99	2.32e-05	1.74e-09	1.1418e+17
221.25	230.1	001:54:59.343 	9.1e-05	1e-99	2.32e-05	1.76e-09	1.1618e+17
221.563	230.425	001:54:59.656 	9e-05	1e-99	2.32e-05	1.77e-09	1.1718e+17
221.875	230.75	001:54:59.968 	9e-05	1e-99	2.32e-05	1.76e-09	1.1618e+17
222.188	231.075	001:55:00.281 	9.6e-05	1e-99	2.32e-05	1.75e-09	1.1518e+17
222.5	231.4	001:55:00.593 	9.6e-05	1e-99	2.32e-05	1.77e-09	1.1718e+17
222.813	231.725	001:55:00.906 	9e-05	1e-99	2.32e-05	1.77e-09	1.1718e+17
223.125	232.05	001:55:01.218 	8.6e-05	1e-99	2.32e-05	1.75e-09	1.1518e+17
223.438	232.375	001:55:01.531 	9e-05	1e-99	2.32e-05	1.75e-09	1.1518e+17
223.75	232.7	001:55:01.843 	9.9e-05	1e-99	2.32e-05	1.76e-09	1.1618e+17
224.063	233.025	001:55:02.156 	9.8e-05	1e-99	2.32e-05	1.77e-09	1.1718e+17
224.375	233.35	001:55:02.468 	9.3e-05	1e-99	2.32e-05	1.77e-09	1.1718e+17
224.688	233.675	001:55:02.781 	9e-05	1e-99	2.32e-05	1.77e-09	1.1718e+17
225.0	234.0	001:55:03.093 	8.6e-05	1e-99	2.32e-05	1.77e-09	1.1718e+17
225.313	234.325	001:55:03.406 	8.9e-05	1e-99	2.32e-05	1.77e-09	1.1718e+17
225.625	234.65	001:55:03.718 	0.0001	1e-99	2.32e-05	1.77e-09	1.1718e+17
225.938	234.975	001:55:04.031 	0.00013	1e-99	2.32e-05	1.78e-09	1.1818e+17
226.25	235.3	001:55:04.343 	9.3e-05	1e-99	2.32e-05	1.78e-09	1.1818e+17
226.563	235.625	001:55:04.656 	9e-05	1e-99	2.32e-05	1.78e-09	1.1818e+17
226.875	235.95	001:55:04.968 	9e-05	1e-99	2.32e-05	1.77e-09	1.1718e+17
227.188	236.275	001:55:05.281 	9.4e-05	1e-99	2.32e-05	1.8e-09	1.2018e+17
227.5	236.6	001:55:05.593 	9.5e-05	1e-99	2.32e-05	1.79e-09	1.1918e+17
227.813	236.925	001:55:05.906 	9.2e-05	1e-99	2.32e-05	1.8e-09	1.2018e+17
228.125	237.25	001:55:06.218 	8.8e-05	1e-99	2.33e-05	1.77e-09	1.1718e+17
228.438	237.575	001:55:06.531 	9.4e-05	1e-99	2.32e-05	1.79e-09	1.1918e+17
228.75	237.9	001:55:06.843 	0.0001	1e-99	2.32e-05	1.79e-09	1.1918e+17
229.063	238.225	001:55:07.156 	0.0001	1e-99	2.32e-05	1.8e-09	1.2018e+17
229.375	238.55	001:55:07.468 	9.4e-05	1e-99	2.32e-05	1.79e-09	1.1918e+17
229.688	238.875	001:55:07.781 	8.8e-05	1e-99	2.32e-05	1.8e-09	1.2018e+17
230.0	239.2	001:55:08.093 	8.5e-05	1e-99	2.32e-05	1.79e-09	1.1918e+17
230.313	239.525	001:55:08.406 	9.1e-05	1e-99	2.32e-05	1.82e-09	1.2218e+17
230.625	239.85	001:55:08.718 	0.0001	1e-99	2.32e-05	1.8e-09	1.2018e+17
230.938	240.175	001:55:09.031 	0.0001	1e-99	2.32e-05	1.8e-09	1.2018e+17
231.25	240.5	001:55:09.343 	9.5e-05	1e-99	2.32e-05	1.79e-09	1.1918e+17
231.563	240.825	001:55:09.656 	9.3e-05	1e-99	2.32e-05	1.81e-09	1.2118e+17
231.875	241.15	001:55:09.968 	9.2e-05	1e-99	2.32e-05	1.79e-09	1.1918e+17
232.188	241.475	001:55:10.281 	9.2e-05	1e-99	2.32e-05	1.82e-09	1.2218e+17
232.5	241.8	001:55:10.593 	9.1e-05	1e-99	2.32e-05	1.79e-09	1.1918e+17
232.813	242.125	001:55:10.906 	9.2e-05	1e-99	2.32e-05	1.82e-09	1.2218e+17
233.125	242.45	001:55:11.218 	8.7e-05	1e-99	2.33e-05	1.81e-09	1.2118e+17
233.438	242.775	001:55:11.531 	8.7e-05	1e-99	2.32e-05	1.81e-09	1.2118e+17
233.75	243.1	001:55:11.843 	9.4e-05	1e-99	2.33e-05	1.8e-09	1.2018e+17
234.063	243.425	001:55:12.156 	0.0001	1e-99	2.33e-05	1.8e-09	1.2018e+17
234.375	243.75	001:55:12.468 	9.9e-05	1e-99	2.33e-05	1.82e-09	1.2218e+17
234.688	244.075	001:55:12.781 	9.3e-05	1e-99	2.32e-05	1.83e-09	1.2318e+17
235.0	244.4	001:55:13.093 	8.8e-05	1e-99	2.32e-05	1.8e-09	1.2018e+17
