time [s]	34314 PDP 8 No	34314 PDP 8 Time	34314 PDP 8 Trigger	34314 PDP 8 FIG	34314 PDP 8 qmsTP	34314 PDP 8 m2	34314 PDP 8 h2
18.125	18.85	000:56:13.250 	0.00018	1e-99	2.23e-05	4.18e-10	-1.802e+16
18.437	19.175	000:56:13.562 	9.6e-05	1e-99	2.23e-05	4.15e-10	-1.832e+16
18.75	19.5	000:56:13.875 	9.1e-05	1e-99	2.23e-05	4.28e-10	-1.702e+16
19.062	19.825	000:56:14.187 	9.3e-05	1e-99	2.23e-05	4.12e-10	-1.862e+16
19.375	20.15	000:56:14.500 	9.6e-05	1e-99	2.23e-05	4.25e-10	-1.732e+16
19.687	20.475	000:56:14.812 	9.3e-05	1e-99	2.23e-05	4.24e-10	-1.742e+16
20.0	20.8	000:56:15.125 	8.8e-05	1e-99	2.23e-05	4.28e-10	-1.702e+16
20.312	21.125	000:56:15.437 	0.0001	1e-99	2.24e-05	4.31e-10	-1.672e+16
20.625	21.45	000:56:15.750 	0.00011	1e-99	2.24e-05	4.37e-10	-1.612e+16
20.937	21.775	000:56:16.062 	9.7e-05	1e-99	2.24e-05	4.43e-10	-1.552e+16
21.25	22.1	000:56:16.375 	8.8e-05	1e-99	2.24e-05	4.41e-10	-1.572e+16
21.562	22.425	000:56:16.687 	9.1e-05	1e-99	2.24e-05	4.36e-10	-1.622e+16
21.875	22.75	000:56:17.000 	9.3e-05	1e-99	2.24e-05	4.44e-10	-1.542e+16
22.187	23.075	000:56:17.312 	9e-05	1e-99	2.24e-05	4.47e-10	-1.512e+16
22.5	23.4	000:56:17.625 	9.4e-05	1e-99	2.24e-05	4.57e-10	-1.412e+16
22.812	23.725	000:56:17.937 	9.8e-05	1e-99	2.24e-05	4.59e-10	-1.392e+16
23.125	24.05	000:56:18.250 	9.5e-05	1e-99	2.24e-05	4.52e-10	-1.462e+16
23.437	24.375	000:56:18.562 	8.8e-05	1e-99	2.24e-05	4.62e-10	-1.362e+16
23.75	24.7	000:56:18.875 	8.9e-05	1e-99	2.24e-05	4.61e-10	-1.372e+16
24.062	25.025	000:56:19.187 	9.8e-05	1e-99	2.24e-05	4.64e-10	-1.342e+16
24.375	25.35	000:56:19.500 	0.0001	1e-99	2.24e-05	4.6e-10	-1.382e+16
24.687	25.675	000:56:19.812 	9.3e-05	1e-99	2.23e-05	4.75e-10	-1.232e+16
25.0	26.0	000:56:20.125 	8.8e-05	1e-99	2.23e-05	4.8e-10	-1.182e+16
25.312	26.325	000:56:20.437 	8.9e-05	1e-99	2.23e-05	4.74e-10	-1.242e+16
25.625	26.65	000:56:20.750 	0.0001	1e-99	2.23e-05	4.79e-10	-1.192e+16
25.937	26.975	000:56:21.062 	0.0001	1e-99	2.23e-05	4.85e-10	-1.132e+16
26.25	27.3	000:56:21.375 	4.2e-06	1e-99	2.23e-05	4.88e-10	-1.102e+16
26.562	27.625	000:56:21.687 	1.8e-08	1e-99	2.23e-05	4.95e-10	-1.032e+16
26.875	27.95	000:56:22.000 	1.8e-08	1e-99	2.24e-05	4.93e-10	-1.052e+16
27.187	28.275	000:56:22.312 	1.7e-08	1e-99	2.24e-05	4.97e-10	-1.012e+16
27.5	28.6	000:56:22.625 	1.7e-08	1e-99	2.24e-05	4.97e-10	-1.012e+16
27.812	28.925	000:56:22.937 	1.8e-08	1e-99	2.24e-05	5e-10	-9.82e+15
28.125	29.25	000:56:23.250 	1.8e-08	1e-99	2.24e-05	4.98e-10	-1.002e+16
28.437	29.575	000:56:23.562 	1.7e-08	1e-99	2.24e-05	5.11e-10	-8.72e+15
28.75	29.9	000:56:23.875 	1.7e-08	1e-99	2.24e-05	5.12e-10	-8.62e+15
29.062	30.225	000:56:24.187 	1.8e-08	1e-99	2.24e-05	5.1e-10	-8.82e+15
29.375	30.55	000:56:24.500 	1.8e-08	1e-99	2.24e-05	5.16e-10	-8.22e+15
29.687	30.875	000:56:24.812 	1.8e-08	1e-99	2.24e-05	5.13e-10	-8.52e+15
30.0	31.2	000:56:25.125 	1.7e-08	1e-99	2.24e-05	5.21e-10	-7.72e+15
30.312	31.525	000:56:25.437 	1.7e-08	1e-99	2.24e-05	5.25e-10	-7.32e+15
30.625	31.85	000:56:25.750 	1.8e-08	1e-99	2.24e-05	5.21e-10	-7.72e+15
30.937	32.175	000:56:26.062 	1.7e-08	1e-99	2.24e-05	5.37e-10	-6.12e+15
31.25	32.5	000:56:26.375 	1.8e-08	1e-99	2.24e-05	5.32e-10	-6.62e+15
31.562	32.825	000:56:26.687 	1.8e-08	1e-99	2.24e-05	5.31e-10	-6.72e+15
31.875	33.15	000:56:27.000 	1.8e-08	1e-99	2.24e-05	5.33e-10	-6.52e+15
32.187	33.475	000:56:27.312 	1.7e-08	1e-99	2.24e-05	5.36e-10	-6.22e+15
32.5	33.8	000:56:27.625 	1.8e-08	1e-99	2.24e-05	5.3e-10	-6.82e+15
32.812	34.125	000:56:27.937 	1.9e-08	1e-99	2.24e-05	5.38e-10	-6.02e+15
33.125	34.45	000:56:28.250 	1.8e-08	1e-99	2.24e-05	5.35e-10	-6.32e+15
33.437	34.775	000:56:28.562 	1.7e-08	1e-99	2.24e-05	5.42e-10	-5.62e+15
33.75	35.1	000:56:28.875 	1.7e-08	1e-99	2.24e-05	5.47e-10	-5.12e+15
34.062	35.425	000:56:29.187 	1.7e-08	1e-99	2.24e-05	5.36e-10	-6.22e+15
34.375	35.75	000:56:29.500 	1.7e-08	1e-99	2.24e-05	5.4e-10	-5.82e+15
34.687	36.075	000:56:29.812 	1.7e-08	1e-99	2.24e-05	5.5e-10	-4.82e+15
35.0	36.4	000:56:30.125 	1.7e-08	1e-99	2.24e-05	5.55e-10	-4.32e+15
35.312	36.725	000:56:30.437 	1.8e-08	1e-99	2.25e-05	5.51e-10	-4.72e+15
35.625	37.05	000:56:30.750 	1.8e-08	1e-99	2.25e-05	5.5e-10	-4.82e+15
35.937	37.375	000:56:31.062 	1.8e-08	1e-99	2.25e-05	5.5e-10	-4.82e+15
36.25	37.7	000:56:31.375 	1.7e-08	1e-99	2.25e-05	5.53e-10	-4.52e+15
36.562	38.025	000:56:31.687 	1.8e-08	1e-99	2.24e-05	5.53e-10	-4.52e+15
36.875	38.35	000:56:32.000 	1.8e-08	1e-99	2.25e-05	5.61e-10	-3.72e+15
37.187	38.675	000:56:32.312 	1.8e-08	1e-99	2.25e-05	5.59e-10	-3.92e+15
37.5	39.0	000:56:32.625 	1.8e-08	1e-99	2.25e-05	5.58e-10	-4.02e+15
37.812	39.325	000:56:32.937 	1.8e-08	1e-99	2.24e-05	5.59e-10	-3.92e+15
38.125	39.65	000:56:33.250 	1.8e-08	1e-99	2.24e-05	5.63e-10	-3.52e+15
38.437	39.975	000:56:33.562 	1.8e-08	1e-99	2.24e-05	5.65e-10	-3.32e+15
38.75	40.3	000:56:33.875 	1.7e-08	1e-99	2.24e-05	5.63e-10	-3.52e+15
39.062	40.625	000:56:34.187 	1.7e-08	1e-99	2.24e-05	5.67e-10	-3.12e+15
39.375	40.95	000:56:34.500 	1.8e-08	1e-99	2.24e-05	5.67e-10	-3.12e+15
39.687	41.275	000:56:34.812 	1.8e-08	1e-99	2.24e-05	5.69e-10	-2.92e+15
40.0	41.6	000:56:35.125 	1.7e-08	1e-99	2.24e-05	5.76e-10	-2.22e+15
40.312	41.925	000:56:35.437 	1.8e-08	1e-99	2.24e-05	5.71e-10	-2.72e+15
40.625	42.25	000:56:35.750 	1.8e-08	1e-99	2.24e-05	5.61e-10	-3.72e+15
40.937	42.575	000:56:36.062 	1.8e-08	1e-99	2.24e-05	5.6e-10	-3.82e+15
41.25	42.9	000:56:36.375 	1.7e-08	1e-99	2.24e-05	5.77e-10	-2.12e+15
41.562	43.225	000:56:36.687 	1.7e-08	1e-99	2.24e-05	5.63e-10	-3.52e+15
41.875	43.55	000:56:37.000 	1.8e-08	1e-99	2.24e-05	5.65e-10	-3.32e+15
42.187	43.875	000:56:37.312 	1.8e-08	1e-99	2.25e-05	5.69e-10	-2.92e+15
42.5	44.2	000:56:37.625 	1.7e-08	1e-99	2.24e-05	5.68e-10	-3.02e+15
42.812	44.525	000:56:37.937 	1.7e-08	1e-99	2.25e-05	5.76e-10	-2.22e+15
43.125	44.85	000:56:38.250 	1.8e-08	1e-99	2.25e-05	5.66e-10	-3.22e+15
43.437	45.175	000:56:38.562 	1.8e-08	1e-99	2.25e-05	5.68e-10	-3.02e+15
43.75	45.5	000:56:38.875 	1.8e-08	1e-99	2.25e-05	5.84e-10	-1.42e+15
44.062	45.825	000:56:39.187 	1.7e-08	1e-99	2.25e-05	5.83e-10	-1.52e+15
44.375	46.15	000:56:39.500 	1.8e-08	1e-99	2.25e-05	5.81e-10	-1.72e+15
44.687	46.475	000:56:39.812 	1.8e-08	1e-99	2.25e-05	5.85e-10	-1.32e+15
45.0	46.8	000:56:40.125 	1.8e-08	1e-99	2.25e-05	5.84e-10	-1.42e+15
45.312	47.125	000:56:40.437 	1.8e-08	1e-99	2.24e-05	5.77e-10	-2.12e+15
45.625	47.45	000:56:40.750 	1.7e-08	1e-99	2.24e-05	5.78e-10	-2.02e+15
45.937	47.775	000:56:41.062 	1.8e-08	1e-99	2.24e-05	5.82e-10	-1.62e+15
46.25	48.1	000:56:41.375 	1.8e-08	1e-99	2.24e-05	5.87e-10	-1.12e+15
46.562	48.425	000:56:41.687 	1.7e-08	1e-99	2.24e-05	5.88e-10	-1.02e+15
46.875	48.75	000:56:42.000 	1.7e-08	1e-99	2.24e-05	5.78e-10	-2.02e+15
47.187	49.075	000:56:42.312 	1.8e-08	1e-99	2.24e-05	5.82e-10	-1.62e+15
47.5	49.4	000:56:42.625 	1.7e-08	1e-99	2.24e-05	5.78e-10	-2.02e+15
47.812	49.725	000:56:42.937 	1.7e-08	1e-99	2.24e-05	5.77e-10	-2.12e+15
48.125	50.05	000:56:43.250 	1.8e-08	1e-99	2.24e-05	5.9e-10	-8.2e+14
48.437	50.375	000:56:43.562 	1.8e-08	1e-99	2.24e-05	5.78e-10	-2.02e+15
48.75	50.7	000:56:43.875 	1.8e-08	1e-99	2.24e-05	5.85e-10	-1.32e+15
49.062	51.025	000:56:44.187 	1.8e-08	1e-99	2.24e-05	5.83e-10	-1.52e+15
49.375	51.35	000:56:44.500 	1.7e-08	1e-99	2.25e-05	5.86e-10	-1.22e+15
49.687	51.675	000:56:44.812 	1.8e-08	1e-99	2.25e-05	5.86e-10	-1.22e+15
50.0	52.0	000:56:45.125 	1.8e-08	1e-99	2.25e-05	5.86e-10	-1.22e+15
50.312	52.325	000:56:45.437 	1.8e-08	1e-99	2.25e-05	5.81e-10	-1.72e+15
50.625	52.65	000:56:45.750 	1.8e-08	1e-99	2.25e-05	5.88e-10	-1.02e+15
50.937	52.975	000:56:46.062 	1.8e-08	1e-99	2.25e-05	5.84e-10	-1.42e+15
51.25	53.3	000:56:46.375 	1.7e-08	1e-99	2.25e-05	5.87e-10	-1.12e+15
51.562	53.625	000:56:46.687 	1.8e-08	1e-99	2.25e-05	5.83e-10	-1.52e+15
51.875	53.95	000:56:47.000 	1.8e-08	1e-99	2.25e-05	5.83e-10	-1.52e+15
52.187	54.275	000:56:47.312 	1.8e-08	1e-99	2.25e-05	5.84e-10	-1.42e+15
52.5	54.6	000:56:47.625 	1.8e-08	1e-99	2.24e-05	5.79e-10	-1.92e+15
52.812	54.925	000:56:47.937 	1.7e-08	1e-99	2.25e-05	5.95e-10	-3.2e+14
53.125	55.25	000:56:48.250 	1.8e-08	1e-99	2.24e-05	5.87e-10	-1.12e+15
53.437	55.575	000:56:48.562 	1.7e-08	1e-99	2.24e-05	5.84e-10	-1.42e+15
53.75	55.9	000:56:48.875 	1.7e-08	1e-99	2.24e-05	5.83e-10	-1.52e+15
54.062	56.225	000:56:49.187 	1.8e-08	1e-99	2.24e-05	5.87e-10	-1.12e+15
54.375	56.55	000:56:49.500 	1.8e-08	1e-99	2.24e-05	5.84e-10	-1.42e+15
54.687	56.875	000:56:49.812 	1.8e-08	1e-99	2.24e-05	5.78e-10	-2.02e+15
55.0	57.2	000:56:50.125 	1.7e-08	1e-99	2.24e-05	5.82e-10	-1.62e+15
55.312	57.525	000:56:50.437 	1.7e-08	1e-99	2.24e-05	5.91e-10	-7.2e+14
55.625	57.85	000:56:50.750 	1.8e-08	1e-99	2.24e-05	5.81e-10	-1.72e+15
55.937	58.175	000:56:51.062 	1.8e-08	1e-99	2.24e-05	5.86e-10	-1.22e+15
56.25	58.5	000:56:51.375 	1.7e-08	1e-99	2.24e-05	5.86e-10	-1.22e+15
56.562	58.825	000:56:51.687 	1.7e-08	1e-99	2.24e-05	5.88e-10	-1.02e+15
56.875	59.15	000:56:52.000 	1.7e-08	1e-99	2.24e-05	5.68e-10	-3.02e+15
57.187	59.475	000:56:52.312 	1.8e-08	1e-99	2.25e-05	5.79e-10	-1.92e+15
57.5	59.8	000:56:52.625 	1.8e-08	1e-99	2.25e-05	5.82e-10	-1.62e+15
57.812	60.125	000:56:52.937 	1.7e-08	1e-99	2.25e-05	5.76e-10	-2.22e+15
58.125	60.45	000:56:53.250 	1.7e-08	1e-99	2.25e-05	5.84e-10	-1.42e+15
58.437	60.775	000:56:53.562 	1.8e-08	1e-99	2.25e-05	5.76e-10	-2.22e+15
58.75	61.1	000:56:53.875 	1.8e-08	1e-99	2.25e-05	5.8e-10	-1.82e+15
59.062	61.425	000:56:54.187 	1.7e-08	1e-99	2.25e-05	5.86e-10	-1.22e+15
59.375	61.75	000:56:54.500 	1.8e-08	1e-99	2.25e-05	5.83e-10	-1.52e+15
59.687	62.075	000:56:54.812 	1.8e-08	1e-99	2.24e-05	5.8e-10	-1.82e+15
60.0	62.4	000:56:55.125 	1.8e-08	1e-99	2.24e-05	5.84e-10	-1.42e+15
60.312	62.725	000:56:55.437 	1.8e-08	1e-99	2.24e-05	5.8e-10	-1.82e+15
60.625	63.05	000:56:55.750 	1.8e-08	1e-99	2.24e-05	5.8e-10	-1.82e+15
60.937	63.375	000:56:56.062 	1.8e-08	1e-99	2.24e-05	5.95e-10	-3.2e+14
61.25	63.7	000:56:56.375 	1.8e-08	1e-99	2.24e-05	5.88e-10	-1.02e+15
61.562	64.025	000:56:56.687 	1.7e-08	1e-99	2.24e-05	5.85e-10	-1.32e+15
61.875	64.35	000:56:57.000 	1.7e-08	1e-99	2.24e-05	5.87e-10	-1.12e+15
62.187	64.675	000:56:57.312 	1.7e-08	1e-99	2.24e-05	5.82e-10	-1.62e+15
62.5	65.0	000:56:57.625 	1.8e-08	1e-99	2.24e-05	5.74e-10	-2.42e+15
62.812	65.325	000:56:57.937 	1.7e-08	1e-99	2.24e-05	5.78e-10	-2.02e+15
63.125	65.65	000:56:58.250 	1.7e-08	1e-99	2.24e-05	5.82e-10	-1.62e+15
63.437	65.975	000:56:58.562 	1.7e-08	1e-99	2.24e-05	5.83e-10	-1.52e+15
63.75	66.3	000:56:58.875 	1.8e-08	1e-99	2.25e-05	5.78e-10	-2.02e+15
