time [s]	34319 PDP 8 No	34319 PDP 8 Time	34319 PDP 8 Trigger	34319 PDP 8 FIG	34319 PDP 8 qmsTP	34319 PDP 8 m2	34319 PDP 8 h2
-11.875	-12.35	001:43:43.984 	1.8e-08	1e-99	2.23e-05	5.04e-10	-9.42e+15
-11.562	-12.025	001:43:44.297 	1.8e-08	1e-99	2.23e-05	5.04e-10	-9.42e+15
-11.25	-11.7	001:43:44.609 	1.7e-08	1e-99	2.23e-05	5.11e-10	-8.72e+15
-10.937	-11.375	001:43:44.922 	1.7e-08	1e-99	2.23e-05	5.07e-10	-9.12e+15
-10.625	-11.05	001:43:45.234 	1.7e-08	1e-99	2.22e-05	5.03e-10	-9.52e+15
-10.312	-10.725	001:43:45.547 	1.8e-08	1e-99	2.23e-05	5.04e-10	-9.42e+15
-10.0	-10.4	001:43:45.859 	1.8e-08	1e-99	2.23e-05	5.02e-10	-9.62e+15
-9.687	-10.075	001:43:46.172 	1.8e-08	1e-99	2.23e-05	5.08e-10	-9.02e+15
-9.375	-9.75	001:43:46.484 	1.7e-08	1e-99	2.22e-05	5.13e-10	-8.52e+15
-9.062	-9.425	001:43:46.797 	1.7e-08	1e-99	2.22e-05	5.13e-10	-8.52e+15
-8.75	-9.1	001:43:47.109 	1.8e-08	1e-99	2.23e-05	5e-10	-9.82e+15
-8.437	-8.775	001:43:47.422 	1.8e-08	1e-99	2.23e-05	4.97e-10	-1.012e+16
-8.125	-8.45	001:43:47.734 	1.8e-08	1e-99	2.23e-05	5.05e-10	-9.32e+15
-7.812	-8.125	001:43:48.047 	1.8e-08	1e-99	2.23e-05	4.99e-10	-9.92e+15
-7.5	-7.8	001:43:48.359 	1.7e-08	1e-99	2.23e-05	5.04e-10	-9.42e+15
-7.187	-7.475	001:43:48.672 	1.7e-08	1e-99	2.23e-05	5.02e-10	-9.62e+15
-6.875	-7.15	001:43:48.984 	1.7e-08	1e-99	2.23e-05	5.04e-10	-9.42e+15
-6.562	-6.825	001:43:49.297 	1.8e-08	1e-99	2.23e-05	4.98e-10	-1.002e+16
-6.25	-6.5	001:43:49.609 	1.8e-08	1e-99	2.23e-05	5.04e-10	-9.42e+15
-5.937	-6.175	001:43:49.922 	1.8e-08	1e-99	2.23e-05	5.01e-10	-9.72e+15
-5.625	-5.85	001:43:50.234 	1.8e-08	1e-99	2.23e-05	5.06e-10	-9.22e+15
-5.312	-5.525	001:43:50.547 	1.8e-08	1e-99	2.23e-05	5.11e-10	-8.72e+15
-5.0	-5.2	001:43:50.859 	1.7e-08	1e-99	2.23e-05	4.99e-10	-9.92e+15
-4.687	-4.875	001:43:51.172 	1.8e-08	1e-99	2.23e-05	5.07e-10	-9.12e+15
-4.375	-4.55	001:43:51.484 	1.8e-08	1e-99	2.23e-05	5.01e-10	-9.72e+15
-4.062	-4.225	001:43:51.797 	1.8e-08	1e-99	2.23e-05	5.01e-10	-9.72e+15
-3.75	-3.9	001:43:52.109 	1.8e-08	1e-99	2.22e-05	5.09e-10	-8.92e+15
-3.437	-3.575	001:43:52.422 	1.7e-08	1e-99	2.22e-05	5.07e-10	-9.12e+15
-3.125	-3.25	001:43:52.734 	1.8e-08	1e-99	2.23e-05	5.12e-10	-8.62e+15
-2.812	-2.925	001:43:53.047 	1.8e-08	1e-99	2.23e-05	5.12e-10	-8.62e+15
-2.5	-2.6	001:43:53.359 	1.8e-08	1e-99	2.23e-05	5.04e-10	-9.42e+15
-2.187	-2.275	001:43:53.672 	1.8e-08	1e-99	2.23e-05	5.1e-10	-8.82e+15
-1.875	-1.95	001:43:53.984 	1.7e-08	1e-99	2.23e-05	5.03e-10	-9.52e+15
-1.562	-1.625	001:43:54.297 	1.7e-08	1e-99	2.23e-05	5.09e-10	-8.92e+15
-1.25	-1.3	001:43:54.609 	1.8e-08	1e-99	2.23e-05	5.04e-10	-9.42e+15
-0.937000000001	-0.975	001:43:54.922 	1.8e-08	1e-99	2.23e-05	4.99e-10	-9.92e+15
-0.625	-0.65	001:43:55.234 	1.8e-08	1e-99	2.23e-05	5.03e-10	-9.52e+15
-0.312000000001	-0.325	001:43:55.547 	4.1e-06	1e-99	2.23e-05	5.08e-10	-9.02e+15
0.0	0.0	001:43:55.859 	9e-05	1e-99	2.23e-05	5.08e-10	-9.02e+15
0.312999999999	0.325	001:43:56.172 	9.3e-05	1e-99	2.23e-05	5.07e-10	-9.12e+15
0.625	0.65	001:43:56.484 	9.6e-05	1e-99	2.22e-05	5.01e-10	-9.72e+15
0.937999999999	0.975	001:43:56.797 	9.5e-05	1e-99	2.23e-05	5.08e-10	-9.02e+15
1.25	1.3	001:43:57.109 	9.2e-05	1e-99	2.22e-05	5.14e-10	-8.42e+15
1.563	1.625	001:43:57.422 	8.9e-05	1e-99	2.23e-05	5.03e-10	-9.52e+15
1.875	1.95	001:43:57.734 	8.8e-05	1e-99	2.23e-05	4.97e-10	-1.012e+16
2.188	2.275	001:43:58.047 	9.2e-05	1e-99	2.23e-05	5.09e-10	-8.92e+15
2.5	2.6	001:43:58.359 	0.0001	1e-99	2.23e-05	4.99e-10	-9.92e+15
2.813	2.925	001:43:58.672 	0.00014	1e-99	2.23e-05	5.06e-10	-9.22e+15
3.125	3.25	001:43:58.984 	9.6e-05	1e-99	2.23e-05	5.08e-10	-9.02e+15
3.438	3.575	001:43:59.297 	9e-05	1e-99	2.23e-05	5.02e-10	-9.62e+15
3.75	3.9	001:43:59.609 	8.6e-05	1e-99	2.23e-05	5.04e-10	-9.42e+15
4.063	4.225	001:43:59.922 	9e-05	1e-99	2.23e-05	5.08e-10	-9.02e+15
4.422	4.55	001:44:00.281 	0.0001	1e-99	2.23e-05	5.07e-10	-9.12e+15
4.688	4.875	001:44:00.547 	0.0001	1e-99	2.23e-05	5.05e-10	-9.32e+15
5.0	5.2	001:44:00.859 	9.4e-05	1e-99	2.23e-05	5.02e-10	-9.62e+15
5.313	5.525	001:44:01.172 	9.1e-05	1e-99	2.23e-05	5.01e-10	-9.72e+15
5.625	5.85	001:44:01.484 	9.1e-05	1e-99	2.23e-05	5.07e-10	-9.12e+15
5.938	6.175	001:44:01.797 	9.3e-05	1e-99	2.23e-05	5.08e-10	-9.02e+15
6.25	6.5	001:44:02.109 	9.7e-05	1e-99	2.23e-05	5.01e-10	-9.72e+15
6.563	6.825	001:44:02.422 	9.5e-05	1e-99	2.23e-05	5.11e-10	-8.72e+15
6.875	7.15	001:44:02.734 	9.2e-05	1e-99	2.23e-05	5.07e-10	-9.12e+15
7.188	7.475	001:44:03.047 	8.8e-05	1e-99	2.23e-05	5.01e-10	-9.72e+15
7.5	7.8	001:44:03.359 	8.6e-05	1e-99	2.23e-05	5.02e-10	-9.62e+15
7.813	8.125	001:44:03.672 	9.5e-05	1e-99	2.23e-05	5.02e-10	-9.62e+15
8.125	8.45	001:44:03.984 	0.0001	1e-99	2.23e-05	5.07e-10	-9.12e+15
8.438	8.775	001:44:04.297 	9.7e-05	1e-99	2.23e-05	4.97e-10	-1.012e+16
8.75	9.1	001:44:04.609 	9.3e-05	1e-99	2.23e-05	4.94e-10	-1.042e+16
9.063	9.425	001:44:04.922 	8.8e-05	1e-99	2.23e-05	5.08e-10	-9.02e+15
9.375	9.75	001:44:05.234 	8.6e-05	1e-99	2.23e-05	5.15e-10	-8.32e+15
9.688	10.075	001:44:05.547 	9e-05	1e-99	2.23e-05	5.1e-10	-8.82e+15
10.0	10.4	001:44:05.859 	0.00013	1e-99	2.23e-05	5.03e-10	-9.52e+15
10.313	10.725	001:44:06.172 	0.00017	1e-99	2.23e-05	5.1e-10	-8.82e+15
10.672	11.05	001:44:06.531 	9.9e-05	1e-99	2.23e-05	5.08e-10	-9.02e+15
10.938	11.375	001:44:06.797 	9.2e-05	1e-99	2.23e-05	5.07e-10	-9.12e+15
11.25	11.7	001:44:07.109 	9.5e-05	1e-99	2.23e-05	5.14e-10	-8.42e+15
11.563	12.025	001:44:07.422 	9.6e-05	1e-99	2.23e-05	5.16e-10	-8.22e+15
11.875	12.35	001:44:07.734 	8.9e-05	1e-99	2.23e-05	5.11e-10	-8.72e+15
12.188	12.675	001:44:08.047 	8.8e-05	1e-99	2.23e-05	5.21e-10	-7.72e+15
12.5	13.0	001:44:08.359 	0.0001	1e-99	2.23e-05	5.09e-10	-8.92e+15
12.813	13.325	001:44:08.672 	0.00013	1e-99	2.23e-05	5.19e-10	-7.92e+15
13.125	13.65	001:44:08.984 	9.9e-05	1e-99	2.23e-05	5.14e-10	-8.42e+15
13.438	13.975	001:44:09.297 	9.4e-05	1e-99	2.23e-05	5.26e-10	-7.22e+15
13.75	14.3	001:44:09.609 	9e-05	1e-99	2.23e-05	5.26e-10	-7.22e+15
14.063	14.625	001:44:09.922 	8.6e-05	1e-99	2.23e-05	5.31e-10	-6.72e+15
14.375	14.95	001:44:10.234 	8.4e-05	1e-99	2.23e-05	5.22e-10	-7.62e+15
14.688	15.275	001:44:10.547 	9.4e-05	1e-99	2.23e-05	5.15e-10	-8.32e+15
15.0	15.6	001:44:10.859 	0.0001	1e-99	2.23e-05	5.42e-10	-5.62e+15
15.313	15.925	001:44:11.172 	0.0001	1e-99	2.23e-05	5.24e-10	-7.42e+15
15.625	16.25	001:44:11.484 	9.9e-05	1e-99	2.23e-05	5.33e-10	-6.52e+15
15.938	16.575	001:44:11.797 	9.1e-05	1e-99	2.23e-05	5.31e-10	-6.72e+15
16.25	16.9	001:44:12.109 	9.2e-05	1e-99	2.23e-05	5.34e-10	-6.42e+15
16.563	17.225	001:44:12.422 	9.5e-05	1e-99	2.23e-05	5.42e-10	-5.62e+15
16.875	17.55	001:44:12.734 	9.1e-05	1e-99	2.23e-05	5.31e-10	-6.72e+15
17.188	17.875	001:44:13.047 	9.5e-05	1e-99	2.23e-05	5.34e-10	-6.42e+15
17.5	18.2	001:44:13.359 	9.6e-05	1e-99	2.23e-05	5.37e-10	-6.12e+15
17.813	18.525	001:44:13.672 	9.3e-05	1e-99	2.23e-05	5.46e-10	-5.22e+15
18.125	18.85	001:44:13.984 	8.9e-05	1e-99	2.23e-05	5.47e-10	-5.12e+15
18.438	19.175	001:44:14.297 	8.5e-05	1e-99	2.23e-05	5.34e-10	-6.42e+15
18.75	19.5	001:44:14.609 	8.8e-05	1e-99	2.23e-05	5.4e-10	-5.82e+15
19.063	19.825	001:44:14.922 	9.3e-05	1e-99	2.24e-05	5.36e-10	-6.22e+15
19.375	20.15	001:44:15.234 	0.0001	1e-99	2.24e-05	5.4e-10	-5.82e+15
19.688	20.475	001:44:15.547 	0.0001	1e-99	2.23e-05	5.49e-10	-4.92e+15
20.0	20.8	001:44:15.859 	9.7e-05	1e-99	2.23e-05	5.57e-10	-4.12e+15
20.313	21.125	001:44:16.172 	9.5e-05	1e-99	2.23e-05	5.44e-10	-5.42e+15
20.625	21.45	001:44:16.484 	8.7e-05	1e-99	2.23e-05	5.61e-10	-3.72e+15
20.938	21.775	001:44:16.797 	8.8e-05	1e-99	2.23e-05	5.55e-10	-4.32e+15
21.25	22.1	001:44:17.109 	0.00011	1e-99	2.23e-05	5.57e-10	-4.12e+15
21.563	22.425	001:44:17.422 	0.00019	1e-99	2.23e-05	5.61e-10	-3.72e+15
21.875	22.75	001:44:17.734 	0.0001	1e-99	2.23e-05	5.67e-10	-3.12e+15
22.188	23.075	001:44:18.047 	9.4e-05	1e-99	2.23e-05	5.65e-10	-3.32e+15
22.5	23.4	001:44:18.359 	9.1e-05	1e-99	2.23e-05	5.72e-10	-2.62e+15
22.813	23.725	001:44:18.672 	8.9e-05	1e-99	2.23e-05	5.68e-10	-3.02e+15
23.125	24.05	001:44:18.984 	8.8e-05	1e-99	2.23e-05	5.58e-10	-4.02e+15
23.438	24.375	001:44:19.297 	9.4e-05	1e-99	2.24e-05	5.76e-10	-2.22e+15
23.75	24.7	001:44:19.609 	9.7e-05	1e-99	2.24e-05	5.77e-10	-2.12e+15
24.063	25.025	001:44:19.922 	9.5e-05	1e-99	2.24e-05	5.75e-10	-2.32e+15
24.375	25.35	001:44:20.234 	9.1e-05	1e-99	2.24e-05	5.74e-10	-2.42e+15
24.688	25.675	001:44:20.547 	8.7e-05	1e-99	2.24e-05	5.85e-10	-1.32e+15
25.0	26.0	001:44:20.859 	8.7e-05	1e-99	2.24e-05	5.93e-10	-5.2e+14
25.313	26.325	001:44:21.172 	9.2e-05	1e-99	2.24e-05	5.89e-10	-9.2e+14
25.625	26.65	001:44:21.484 	0.00011	1e-99	2.23e-05	5.94e-10	-4.2e+14
25.938	26.975	001:44:21.797 	0.0001	1e-99	2.23e-05	5.87e-10	-1.12e+15
26.25	27.3	001:44:22.109 	9.5e-05	1e-99	2.23e-05	5.86e-10	-1.22e+15
26.563	27.625	001:44:22.422 	9e-05	1e-99	2.23e-05	5.87e-10	-1.12e+15
26.875	27.95	001:44:22.734 	9e-05	1e-99	2.23e-05	5.92e-10	-6.2e+14
27.188	28.275	001:44:23.047 	0.0001	1e-99	2.23e-05	5.97e-10	-1.2e+14
27.5	28.6	001:44:23.359 	0.0001	1e-99	2.24e-05	6.01e-10	2.8e+14
27.813	28.925	001:44:23.672 	9.4e-05	1e-99	2.24e-05	5.97e-10	-1.2e+14
28.125	29.25	001:44:23.984 	9.1e-05	1e-99	2.24e-05	5.95e-10	-3.2e+14
28.438	29.575	001:44:24.297 	9.1e-05	1e-99	2.24e-05	6.09e-10	1.08e+15
28.75	29.9	001:44:24.609 	9.3e-05	1e-99	2.24e-05	6.03e-10	4.8e+14
29.063	30.225	001:44:24.922 	9.5e-05	1e-99	2.24e-05	6.16e-10	1.78e+15
29.375	30.55	001:44:25.234 	9.9e-05	1e-99	2.24e-05	6.15e-10	1.68e+15
29.688	30.875	001:44:25.547 	9.5e-05	1e-99	2.24e-05	6.24e-10	2.58e+15
30.0	31.2	001:44:25.859 	9.1e-05	1e-99	2.24e-05	6.26e-10	2.78e+15
30.313	31.525	001:44:26.172 	8.5e-05	1e-99	2.24e-05	6.21e-10	2.28e+15
30.625	31.85	001:44:26.484 	9e-05	1e-99	2.24e-05	6.17e-10	1.88e+15
30.938	32.175	001:44:26.797 	0.0001	1e-99	2.24e-05	6.25e-10	2.68e+15
31.25	32.5	001:44:27.109 	0.0001	1e-99	2.23e-05	6.09e-10	1.08e+15
31.563	32.825	001:44:27.422 	0.0001	1e-99	2.23e-05	6.23e-10	2.48e+15
31.875	33.15	001:44:27.734 	0.00021	1e-99	2.24e-05	6.26e-10	2.78e+15
32.188	33.475	001:44:28.047 	0.00019	1e-99	2.23e-05	6.33e-10	3.48e+15
32.5	33.8	001:44:28.359 	9.8e-05	1e-99	2.23e-05	6.34e-10	3.58e+15
32.813	34.125	001:44:28.672 	9e-05	1e-99	2.24e-05	6.32e-10	3.38e+15
33.125	34.45	001:44:28.984 	8.9e-05	1e-99	2.24e-05	6.39e-10	4.08e+15
33.438	34.775	001:44:29.297 	9e-05	1e-99	2.24e-05	6.41e-10	4.28e+15
33.75	35.1	001:44:29.609 	8.9e-05	1e-99	2.24e-05	6.48e-10	4.98e+15
34.063	35.425	001:44:29.922 	9e-05	1e-99	2.24e-05	6.34e-10	3.58e+15
34.375	35.75	001:44:30.234 	9.4e-05	1e-99	2.24e-05	6.51e-10	5.28e+15
34.688	36.075	001:44:30.547 	9.3e-05	1e-99	2.24e-05	6.48e-10	4.98e+15
35.0	36.4	001:44:30.859 	8.9e-05	1e-99	2.24e-05	6.61e-10	6.28e+15
35.313	36.725	001:44:31.172 	8.6e-05	1e-99	2.24e-05	6.61e-10	6.28e+15
35.625	37.05	001:44:31.484 	9.6e-05	1e-99	2.24e-05	6.6e-10	6.18e+15
35.938	37.375	001:44:31.797 	0.0001	1e-99	2.24e-05	6.63e-10	6.48e+15
36.25	37.7	001:44:32.109 	0.0001	1e-99	2.24e-05	6.57e-10	5.88e+15
36.563	38.025	001:44:32.422 	9.4e-05	1e-99	2.24e-05	6.63e-10	6.48e+15
36.875	38.35	001:44:32.734 	8.8e-05	1e-99	2.24e-05	6.63e-10	6.48e+15
37.188	38.675	001:44:33.047 	9.7e-05	1e-99	2.24e-05	6.66e-10	6.78e+15
37.5	39.0	001:44:33.359 	0.0001	1e-99	2.24e-05	6.66e-10	6.78e+15
37.813	39.325	001:44:33.672 	9.9e-05	1e-99	2.24e-05	6.7e-10	7.18e+15
38.125	39.65	001:44:33.984 	9.4e-05	1e-99	2.24e-05	6.8e-10	8.18e+15
38.438	39.975	001:44:34.297 	9.2e-05	1e-99	2.24e-05	6.68e-10	6.98e+15
38.75	40.3	001:44:34.609 	9.2e-05	1e-99	2.24e-05	6.77e-10	7.88e+15
39.063	40.625	001:44:34.922 	9.2e-05	1e-99	2.24e-05	6.91e-10	9.28e+15
39.375	40.95	001:44:35.234 	9.8e-05	1e-99	2.24e-05	6.93e-10	9.48e+15
39.688	41.275	001:44:35.547 	9.6e-05	1e-99	2.25e-05	6.87e-10	8.88e+15
40.0	41.6	001:44:35.859 	9e-05	1e-99	2.25e-05	6.85e-10	8.68e+15
40.313	41.925	001:44:36.172 	8.9e-05	1e-99	2.25e-05	6.77e-10	7.88e+15
40.625	42.25	001:44:36.484 	9.4e-05	1e-99	2.25e-05	6.94e-10	9.58e+15
40.938	42.575	001:44:36.797 	9.4e-05	1e-99	2.24e-05	6.94e-10	9.58e+15
41.25	42.9	001:44:37.109 	9.1e-05	1e-99	2.24e-05	7.01e-10	1.028e+16
41.563	43.225	001:44:37.422 	8.9e-05	1e-99	2.24e-05	7.06e-10	1.078e+16
41.984	43.55	001:44:37.843 	0.00019	1e-99	2.24e-05	7e-10	1.018e+16
42.297	43.875	001:44:38.156 	0.00023	1e-99	2.24e-05	7.1e-10	1.118e+16
42.609	44.2	001:44:38.468 	0.0001	1e-99	2.24e-05	7.04e-10	1.058e+16
42.922	44.525	001:44:38.781 	9.2e-05	1e-99	2.24e-05	7.1e-10	1.118e+16
43.234	44.85	001:44:39.093 	8.9e-05	1e-99	2.24e-05	7.24e-10	1.258e+16
43.547	45.175	001:44:39.406 	8.9e-05	1e-99	2.24e-05	7.16e-10	1.178e+16
43.859	45.5	001:44:39.718 	9e-05	1e-99	2.24e-05	7.24e-10	1.258e+16
44.172	45.825	001:44:40.031 	9.5e-05	1e-99	2.24e-05	7.16e-10	1.178e+16
44.484	46.15	001:44:40.343 	9.2e-05	1e-99	2.25e-05	7.25e-10	1.268e+16
44.797	46.475	001:44:40.656 	8.8e-05	1e-99	2.25e-05	7.31e-10	1.328e+16
45.109	46.8	001:44:40.968 	8.6e-05	1e-99	2.25e-05	7.35e-10	1.368e+16
45.422	47.125	001:44:41.281 	9.4e-05	1e-99	2.25e-05	7.21e-10	1.228e+16
45.734	47.45	001:44:41.593 	0.00015	1e-99	2.25e-05	7.37e-10	1.388e+16
46.047	47.775	001:44:41.906 	0.0001	1e-99	2.25e-05	7.26e-10	1.278e+16
46.359	48.1	001:44:42.218 	9.4e-05	1e-99	2.25e-05	7.36e-10	1.378e+16
46.672	48.425	001:44:42.531 	8.8e-05	1e-99	2.25e-05	7.42e-10	1.438e+16
46.984	48.75	001:44:42.843 	8.6e-05	1e-99	2.25e-05	7.46e-10	1.478e+16
47.297	49.075	001:44:43.156 	9.9e-05	1e-99	2.25e-05	7.39e-10	1.408e+16
47.609	49.4	001:44:43.468 	0.0001	1e-99	2.25e-05	7.52e-10	1.538e+16
47.922	49.725	001:44:43.781 	9.5e-05	1e-99	2.24e-05	7.39e-10	1.408e+16
48.344	50.05	001:44:44.203 	9.2e-05	1e-99	2.24e-05	7.6e-10	1.618e+16
48.656	50.375	001:44:44.515 	9.1e-05	1e-99	2.25e-05	7.57e-10	1.588e+16
48.969	50.7	001:44:44.828 	9.4e-05	1e-99	2.24e-05	7.56e-10	1.578e+16
49.281	51.025	001:44:45.140 	9.3e-05	1e-99	2.24e-05	7.52e-10	1.538e+16
49.594	51.35	001:44:45.453 	9e-05	1e-99	2.24e-05	7.61e-10	1.628e+16
49.906	51.675	001:44:45.765 	8.7e-05	1e-99	2.25e-05	7.68e-10	1.698e+16
50.219	52.0	001:44:46.078 	9.6e-05	1e-99	2.25e-05	7.74e-10	1.758e+16
50.531	52.325	001:44:46.390 	9.9e-05	1e-99	2.25e-05	7.67e-10	1.688e+16
50.844	52.65	001:44:46.703 	9.5e-05	1e-99	2.25e-05	7.69e-10	1.708e+16
51.156	52.975	001:44:47.015 	9e-05	1e-99	2.25e-05	7.68e-10	1.698e+16
51.469	53.3	001:44:47.328 	8.8e-05	1e-99	2.25e-05	7.75e-10	1.768e+16
51.781	53.625	001:44:47.640 	0.0001	1e-99	2.25e-05	7.85e-10	1.868e+16
52.094	53.95	001:44:47.953 	0.00024	1e-99	2.25e-05	7.92e-10	1.938e+16
52.406	54.275	001:44:48.265 	9.8e-05	1e-99	2.25e-05	7.85e-10	1.868e+16
52.719	54.6	001:44:48.578 	9.1e-05	1e-99	2.25e-05	7.88e-10	1.898e+16
53.031	54.925	001:44:48.890 	9e-05	1e-99	2.25e-05	7.86e-10	1.878e+16
53.344	55.25	001:44:49.203 	8.9e-05	1e-99	2.25e-05	7.96e-10	1.978e+16
53.656	55.575	001:44:49.515 	9.5e-05	1e-99	2.25e-05	7.99e-10	2.008e+16
53.969	55.9	001:44:49.828 	9.3e-05	1e-99	2.25e-05	8.02e-10	2.038e+16
54.281	56.225	001:44:50.140 	8.5e-05	1e-99	2.25e-05	8.01e-10	2.028e+16
54.594	56.55	001:44:50.453 	9.4e-05	1e-99	2.25e-05	7.91e-10	1.928e+16
54.906	56.875	001:44:50.765 	0.0001	1e-99	2.25e-05	7.96e-10	1.978e+16
55.219	57.2	001:44:51.078 	9.6e-05	1e-99	2.25e-05	8.04e-10	2.058e+16
55.531	57.525	001:44:51.390 	9.3e-05	1e-99	2.25e-05	8e-10	2.018e+16
55.844	57.85	001:44:51.703 	9e-05	1e-99	2.25e-05	8.06e-10	2.078e+16
56.156	58.175	001:44:52.015 	9.1e-05	1e-99	2.25e-05	8.23e-10	2.248e+16
56.469	58.5	001:44:52.328 	9.3e-05	1e-99	2.25e-05	8.1e-10	2.118e+16
56.781	58.825	001:44:52.640 	9.9e-05	1e-99	2.25e-05	8.1e-10	2.118e+16
57.094	59.15	001:44:52.953 	9.7e-05	1e-99	2.25e-05	8.22e-10	2.238e+16
57.406	59.475	001:44:53.265 	9.3e-05	1e-99	2.26e-05	8.2e-10	2.218e+16
57.719	59.8	001:44:53.578 	8.8e-05	1e-99	2.26e-05	8.28e-10	2.298e+16
58.031	60.125	001:44:53.890 	9.8e-05	1e-99	2.26e-05	8.29e-10	2.308e+16
58.344	60.45	001:44:54.203 	0.0001	1e-99	2.25e-05	8.29e-10	2.308e+16
58.656	60.775	001:44:54.515 	9.6e-05	1e-99	2.25e-05	8.22e-10	2.238e+16
58.969	61.1	001:44:54.828 	9.2e-05	1e-99	2.25e-05	8.24e-10	2.258e+16
59.281	61.425	001:44:55.140 	8.8e-05	1e-99	2.25e-05	8.36e-10	2.378e+16
59.594	61.75	001:44:55.453 	0.00013	1e-99	2.25e-05	8.33e-10	2.348e+16
59.906	62.075	001:44:55.765 	0.00014	1e-99	2.25e-05	8.38e-10	2.398e+16
60.219	62.4	001:44:56.078 	9.7e-05	1e-99	2.25e-05	8.53e-10	2.548e+16
60.531	62.725	001:44:56.390 	9e-05	1e-99	2.25e-05	8.48e-10	2.498e+16
60.844	63.05	001:44:56.703 	9.1e-05	1e-99	2.25e-05	8.48e-10	2.498e+16
61.156	63.375	001:44:57.015 	9.1e-05	1e-99	2.25e-05	8.38e-10	2.398e+16
61.469	63.7	001:44:57.328 	9.2e-05	1e-99	2.25e-05	8.47e-10	2.488e+16
61.781	64.025	001:44:57.640 	9.6e-05	1e-99	2.25e-05	8.48e-10	2.498e+16
62.094	64.35	001:44:57.953 	9.3e-05	1e-99	2.25e-05	8.52e-10	2.538e+16
62.406	64.675	001:44:58.265 	8.9e-05	1e-99	2.25e-05	8.57e-10	2.588e+16
62.719	65.0	001:44:58.578 	9.1e-05	1e-99	2.25e-05	8.5e-10	2.518e+16
63.031	65.325	001:44:58.890 	0.0001	1e-99	2.26e-05	8.64e-10	2.658e+16
63.344	65.65	001:44:59.203 	0.00014	1e-99	2.26e-05	8.48e-10	2.498e+16
63.656	65.975	001:44:59.515 	9.9e-05	1e-99	2.26e-05	8.57e-10	2.588e+16
63.969	66.3	001:44:59.828 	9e-05	1e-99	2.26e-05	8.56e-10	2.578e+16
64.281	66.625	001:45:00.140 	8.8e-05	1e-99	2.26e-05	8.65e-10	2.668e+16
64.594	66.95	001:45:00.453 	9.9e-05	1e-99	2.26e-05	8.68e-10	2.698e+16
64.906	67.275	001:45:00.765 	0.0001	1e-99	2.25e-05	8.66e-10	2.678e+16
65.266	67.6	001:45:01.125 	9.5e-05	1e-99	2.25e-05	8.64e-10	2.658e+16
65.531	67.925	001:45:01.390 	9.2e-05	1e-99	2.25e-05	8.73e-10	2.748e+16
