time [s]	34313 PDP 8 No	34313 PDP 8 Time	34313 PDP 8 Trigger	34313 PDP 8 FIG	34313 PDP 8 qmsTP	34313 PDP 8 m2	34313 PDP 8 h2
-0.938	-0.975	000:46:54.812 	1.7e-08	1e-99	2.23e-05	3.1e-10	-2.882e+16
-0.625	-0.65	000:46:55.125 	1.8e-08	1e-99	2.23e-05	3.06e-10	-2.922e+16
-0.313	-0.325	000:46:55.437 	4.3e-06	1e-99	2.23e-05	3.01e-10	-2.972e+16
0.0	0.0	000:46:55.750 	8.9e-05	1e-99	2.23e-05	3.06e-10	-2.922e+16
0.312	0.325	000:46:56.062 	8.8e-05	1e-99	2.23e-05	3.09e-10	-2.892e+16
0.625	0.65	000:46:56.375 	0.0001	1e-99	2.22e-05	3.03e-10	-2.952e+16
0.937	0.975	000:46:56.687 	0.00011	1e-99	2.22e-05	3.1e-10	-2.882e+16
1.25	1.3	000:46:57.000 	9.6e-05	1e-99	2.22e-05	3.06e-10	-2.922e+16
1.562	1.625	000:46:57.312 	8.8e-05	1e-99	2.22e-05	3.05e-10	-2.932e+16
1.875	1.95	000:46:57.625 	9.6e-05	1e-99	2.22e-05	3.12e-10	-2.862e+16
2.187	2.275	000:46:57.937 	9.9e-05	1e-99	2.22e-05	3.11e-10	-2.872e+16
2.5	2.6	000:46:58.250 	9.1e-05	1e-99	2.22e-05	3.04e-10	-2.942e+16
2.812	2.925	000:46:58.562 	9.1e-05	1e-99	2.22e-05	3.05e-10	-2.932e+16
3.125	3.25	000:46:58.875 	9.3e-05	1e-99	2.22e-05	3.11e-10	-2.872e+16
3.437	3.575	000:46:59.187 	9.7e-05	1e-99	2.22e-05	3.11e-10	-2.872e+16
3.75	3.9	000:46:59.500 	9.4e-05	1e-99	2.23e-05	3.06e-10	-2.922e+16
4.062	4.225	000:46:59.812 	8.9e-05	1e-99	2.23e-05	3.09e-10	-2.892e+16
4.375	4.55	000:47:00.125 	8.9e-05	1e-99	2.23e-05	3.08e-10	-2.902e+16
4.687	4.875	000:47:00.437 	0.0001	1e-99	2.23e-05	3.06e-10	-2.922e+16
5.0	5.2	000:47:00.750 	0.0001	1e-99	2.23e-05	3.09e-10	-2.892e+16
5.312	5.525	000:47:01.062 	9.5e-05	1e-99	2.23e-05	3.1e-10	-2.882e+16
5.625	5.85	000:47:01.375 	0.0001	1e-99	2.23e-05	3.03e-10	-2.952e+16
5.937	6.175	000:47:01.687 	0.00018	1e-99	2.23e-05	3.12e-10	-2.862e+16
6.25	6.5	000:47:02.000 	9.7e-05	1e-99	2.23e-05	3.08e-10	-2.902e+16
6.562	6.825	000:47:02.312 	9.1e-05	1e-99	2.23e-05	3.1e-10	-2.882e+16
6.875	7.15	000:47:02.625 	8.9e-05	1e-99	2.23e-05	3.1e-10	-2.882e+16
7.187	7.475	000:47:02.937 	9.1e-05	1e-99	2.23e-05	3.07e-10	-2.912e+16
7.5	7.8	000:47:03.250 	9.4e-05	1e-99	2.23e-05	3.12e-10	-2.862e+16
7.812	8.125	000:47:03.562 	9e-05	1e-99	2.23e-05	3.05e-10	-2.932e+16
8.125	8.45	000:47:03.875 	9e-05	1e-99	2.23e-05	3.08e-10	-2.902e+16
8.437	8.775	000:47:04.187 	0.0001	1e-99	2.22e-05	3.14e-10	-2.842e+16
8.75	9.1	000:47:04.500 	0.0001	1e-99	2.22e-05	3.1e-10	-2.882e+16
9.062	9.425	000:47:04.812 	8.9e-05	1e-99	2.22e-05	3.16e-10	-2.822e+16
9.375	9.75	000:47:05.125 	8.6e-05	1e-99	2.22e-05	3.1e-10	-2.882e+16
9.687	10.075	000:47:05.437 	9.5e-05	1e-99	2.22e-05	3.09e-10	-2.892e+16
10.0	10.4	000:47:05.750 	0.0001	1e-99	2.22e-05	3.14e-10	-2.842e+16
10.312	10.725	000:47:06.062 	9.4e-05	1e-99	2.22e-05	3.18e-10	-2.802e+16
10.625	11.05	000:47:06.375 	9.7e-05	1e-99	2.22e-05	3.13e-10	-2.852e+16
10.937	11.375	000:47:06.687 	9.4e-05	1e-99	2.22e-05	3.1e-10	-2.882e+16
11.25	11.7	000:47:07.000 	9.1e-05	1e-99	2.22e-05	3.12e-10	-2.862e+16
11.562	12.025	000:47:07.312 	9.4e-05	1e-99	2.23e-05	3.2e-10	-2.782e+16
11.875	12.35	000:47:07.625 	8.8e-05	1e-99	2.23e-05	3.16e-10	-2.822e+16
12.187	12.675	000:47:07.937 	0.0001	1e-99	2.23e-05	3.18e-10	-2.802e+16
12.5	13.0	000:47:08.250 	0.00011	1e-99	2.23e-05	3.15e-10	-2.832e+16
12.812	13.325	000:47:08.562 	9.4e-05	1e-99	2.23e-05	3.23e-10	-2.752e+16
13.125	13.65	000:47:08.875 	8.9e-05	1e-99	2.23e-05	3.24e-10	-2.742e+16
13.437	13.975	000:47:09.187 	8.9e-05	1e-99	2.23e-05	3.22e-10	-2.762e+16
13.75	14.3	000:47:09.500 	9.2e-05	1e-99	2.23e-05	3.24e-10	-2.742e+16
14.062	14.625	000:47:09.812 	9.5e-05	1e-99	2.23e-05	3.31e-10	-2.672e+16
14.375	14.95	000:47:10.125 	9.4e-05	1e-99	2.23e-05	3.29e-10	-2.692e+16
14.687	15.275	000:47:10.437 	8.9e-05	1e-99	2.23e-05	3.29e-10	-2.692e+16
15.0	15.6	000:47:10.750 	0.0001	1e-99	2.23e-05	3.3e-10	-2.682e+16
15.312	15.925	000:47:11.062 	0.0001	1e-99	2.23e-05	3.3e-10	-2.682e+16
15.625	16.25	000:47:11.375 	9.3e-05	1e-99	2.22e-05	3.26e-10	-2.722e+16
15.937	16.575	000:47:11.687 	9.1e-05	1e-99	2.22e-05	3.33e-10	-2.652e+16
16.25	16.9	000:47:12.000 	0.0001	1e-99	2.23e-05	3.35e-10	-2.632e+16
16.562	17.225	000:47:12.312 	0.0001	1e-99	2.22e-05	3.33e-10	-2.652e+16
16.875	17.55	000:47:12.625 	9.5e-05	1e-99	2.22e-05	3.36e-10	-2.622e+16
17.187	17.875	000:47:12.937 	9.2e-05	1e-99	2.23e-05	3.41e-10	-2.572e+16
17.5	18.2	000:47:13.250 	9.2e-05	1e-99	2.22e-05	3.38e-10	-2.602e+16
17.812	18.525	000:47:13.562 	9.6e-05	1e-99	2.23e-05	3.45e-10	-2.532e+16
18.125	18.85	000:47:13.875 	9.7e-05	1e-99	2.23e-05	3.41e-10	-2.572e+16
18.437	19.175	000:47:14.187 	9e-05	1e-99	2.23e-05	3.51e-10	-2.472e+16
18.75	19.5	000:47:14.500 	9e-05	1e-99	2.23e-05	3.47e-10	-2.512e+16
19.062	19.825	000:47:14.812 	0.0001	1e-99	2.23e-05	3.58e-10	-2.402e+16
19.375	20.15	000:47:15.125 	9.9e-05	1e-99	2.23e-05	3.47e-10	-2.512e+16
19.687	20.475	000:47:15.437 	9.2e-05	1e-99	2.23e-05	3.59e-10	-2.392e+16
20.0	20.8	000:47:15.750 	9e-05	1e-99	2.23e-05	3.56e-10	-2.422e+16
20.312	21.125	000:47:16.062 	0.00012	1e-99	2.23e-05	3.54e-10	-2.442e+16
20.625	21.45	000:47:16.375 	0.0001	1e-99	2.23e-05	3.6e-10	-2.382e+16
20.937	21.775	000:47:16.687 	9.4e-05	1e-99	2.23e-05	3.59e-10	-2.392e+16
21.25	22.1	000:47:17.000 	8.9e-05	1e-99	2.23e-05	3.57e-10	-2.412e+16
21.562	22.425	000:47:17.312 	9e-05	1e-99	2.23e-05	3.67e-10	-2.312e+16
21.875	22.75	000:47:17.625 	9.4e-05	1e-99	2.23e-05	3.62e-10	-2.362e+16
22.187	23.075	000:47:17.937 	9.4e-05	1e-99	2.23e-05	3.72e-10	-2.262e+16
22.5	23.4	000:47:18.250 	8.9e-05	1e-99	2.23e-05	3.67e-10	-2.312e+16
22.812	23.725	000:47:18.562 	8.8e-05	1e-99	2.23e-05	3.72e-10	-2.262e+16
23.125	24.05	000:47:18.875 	0.0001	1e-99	2.23e-05	3.65e-10	-2.332e+16
23.437	24.375	000:47:19.187 	0.0001	1e-99	2.23e-05	3.81e-10	-2.172e+16
23.75	24.7	000:47:19.500 	9.2e-05	1e-99	2.23e-05	3.82e-10	-2.162e+16
24.062	25.025	000:47:19.812 	8.8e-05	1e-99	2.23e-05	3.81e-10	-2.172e+16
24.375	25.35	000:47:20.125 	9.9e-05	1e-99	2.23e-05	3.8e-10	-2.182e+16
24.687	25.675	000:47:20.437 	0.0001	1e-99	2.23e-05	3.78e-10	-2.202e+16
25.0	26.0	000:47:20.750 	9.5e-05	1e-99	2.23e-05	3.96e-10	-2.022e+16
25.312	26.325	000:47:21.062 	9.1e-05	1e-99	2.23e-05	3.78e-10	-2.202e+16
25.625	26.65	000:47:21.375 	1.7e-05	1e-99	2.23e-05	3.93e-10	-2.052e+16
25.937	26.975	000:47:21.687 	9.2e-08	1e-99	2.23e-05	3.85e-10	-2.132e+16
26.25	27.3	000:47:22.000 	1.8e-08	1e-99	2.23e-05	3.91e-10	-2.072e+16
26.562	27.625	000:47:22.312 	1.7e-08	1e-99	2.23e-05	3.94e-10	-2.042e+16
26.875	27.95	000:47:22.625 	1.7e-08	1e-99	2.23e-05	3.98e-10	-2.002e+16
27.187	28.275	000:47:22.937 	1.8e-08	1e-99	2.24e-05	4.02e-10	-1.962e+16
27.5	28.6	000:47:23.250 	1.8e-08	1e-99	2.24e-05	3.98e-10	-2.002e+16
27.812	28.925	000:47:23.562 	1.8e-08	1e-99	2.24e-05	4.01e-10	-1.972e+16
28.125	29.25	000:47:23.875 	1.8e-08	1e-99	2.23e-05	4.1e-10	-1.882e+16
28.437	29.575	000:47:24.187 	1.8e-08	1e-99	2.23e-05	4.04e-10	-1.942e+16
28.75	29.9	000:47:24.500 	1.8e-08	1e-99	2.23e-05	4.11e-10	-1.872e+16
29.062	30.225	000:47:24.812 	1.7e-08	1e-99	2.23e-05	4.14e-10	-1.842e+16
29.375	30.55	000:47:25.125 	1.7e-08	1e-99	2.23e-05	4.1e-10	-1.882e+16
29.687	30.875	000:47:25.437 	1.8e-08	1e-99	2.23e-05	4.18e-10	-1.802e+16
30.0	31.2	000:47:25.750 	1.7e-08	1e-99	2.23e-05	4.13e-10	-1.852e+16
30.312	31.525	000:47:26.062 	1.7e-08	1e-99	2.23e-05	4.19e-10	-1.792e+16
30.625	31.85	000:47:26.375 	1.8e-08	1e-99	2.23e-05	4.22e-10	-1.762e+16
30.937	32.175	000:47:26.687 	1.8e-08	1e-99	2.23e-05	4.21e-10	-1.772e+16
31.25	32.5	000:47:27.000 	1.8e-08	1e-99	2.23e-05	4.23e-10	-1.752e+16
31.562	32.825	000:47:27.312 	1.8e-08	1e-99	2.23e-05	4.29e-10	-1.692e+16
31.875	33.15	000:47:27.625 	1.7e-08	1e-99	2.23e-05	4.25e-10	-1.732e+16
32.187	33.475	000:47:27.937 	1.7e-08	1e-99	2.23e-05	4.24e-10	-1.742e+16
32.5	33.8	000:47:28.250 	1.8e-08	1e-99	2.23e-05	4.28e-10	-1.702e+16
32.812	34.125	000:47:28.562 	1.7e-08	1e-99	2.23e-05	4.28e-10	-1.702e+16
33.125	34.45	000:47:28.875 	1.8e-08	1e-99	2.23e-05	4.28e-10	-1.702e+16
33.437	34.775	000:47:29.187 	1.8e-08	1e-99	2.23e-05	4.24e-10	-1.742e+16
33.75	35.1	000:47:29.500 	1.8e-08	1e-99	2.24e-05	4.33e-10	-1.652e+16
34.062	35.425	000:47:29.812 	1.7e-08	1e-99	2.24e-05	4.35e-10	-1.632e+16
34.375	35.75	000:47:30.125 	1.7e-08	1e-99	2.24e-05	4.3e-10	-1.682e+16
34.687	36.075	000:47:30.437 	1.8e-08	1e-99	2.24e-05	4.39e-10	-1.592e+16
35.0	36.4	000:47:30.750 	1.8e-08	1e-99	2.24e-05	4.35e-10	-1.632e+16
35.312	36.725	000:47:31.062 	1.8e-08	1e-99	2.24e-05	4.42e-10	-1.562e+16
35.625	37.05	000:47:31.375 	1.7e-08	1e-99	2.24e-05	4.41e-10	-1.572e+16
35.937	37.375	000:47:31.687 	1.8e-08	1e-99	2.24e-05	4.37e-10	-1.612e+16
36.25	37.7	000:47:32.000 	1.8e-08	1e-99	2.24e-05	4.42e-10	-1.562e+16
36.562	38.025	000:47:32.312 	1.7e-08	1e-99	2.24e-05	4.47e-10	-1.512e+16
36.875	38.35	000:47:32.625 	1.7e-08	1e-99	2.23e-05	4.38e-10	-1.602e+16
37.187	38.675	000:47:32.937 	1.8e-08	1e-99	2.23e-05	4.52e-10	-1.462e+16
37.5	39.0	000:47:33.250 	1.8e-08	1e-99	2.23e-05	4.5e-10	-1.482e+16
37.812	39.325	000:47:33.562 	1.8e-08	1e-99	2.23e-05	4.48e-10	-1.502e+16
38.125	39.65	000:47:33.875 	1.7e-08	1e-99	2.23e-05	4.36e-10	-1.622e+16
38.437	39.975	000:47:34.187 	1.7e-08	1e-99	2.23e-05	4.51e-10	-1.472e+16
38.75	40.3	000:47:34.500 	1.8e-08	1e-99	2.23e-05	4.48e-10	-1.502e+16
39.062	40.625	000:47:34.812 	1.8e-08	1e-99	2.23e-05	4.48e-10	-1.502e+16
39.375	40.95	000:47:35.125 	1.7e-08	1e-99	2.23e-05	4.51e-10	-1.472e+16
39.687	41.275	000:47:35.437 	1.7e-08	1e-99	2.23e-05	4.47e-10	-1.512e+16
40.0	41.6	000:47:35.750 	1.8e-08	1e-99	2.23e-05	4.48e-10	-1.502e+16
40.312	41.925	000:47:36.062 	1.8e-08	1e-99	2.23e-05	4.48e-10	-1.502e+16
40.625	42.25	000:47:36.375 	1.8e-08	1e-99	2.23e-05	4.48e-10	-1.502e+16
40.937	42.575	000:47:36.687 	1.8e-08	1e-99	2.24e-05	4.52e-10	-1.462e+16
41.25	42.9	000:47:37.000 	1.8e-08	1e-99	2.24e-05	4.53e-10	-1.452e+16
41.562	43.225	000:47:37.312 	1.8e-08	1e-99	2.24e-05	4.43e-10	-1.552e+16
41.875	43.55	000:47:37.625 	1.7e-08	1e-99	2.24e-05	4.52e-10	-1.462e+16
42.187	43.875	000:47:37.937 	1.7e-08	1e-99	2.24e-05	4.6e-10	-1.382e+16
42.5	44.2	000:47:38.250 	1.7e-08	1e-99	2.24e-05	4.54e-10	-1.442e+16
42.812	44.525	000:47:38.562 	1.7e-08	1e-99	2.24e-05	4.54e-10	-1.442e+16
43.125	44.85	000:47:38.875 	1.8e-08	1e-99	2.24e-05	4.53e-10	-1.452e+16
43.437	45.175	000:47:39.187 	1.8e-08	1e-99	2.24e-05	4.54e-10	-1.442e+16
43.75	45.5	000:47:39.500 	1.7e-08	1e-99	2.24e-05	4.59e-10	-1.392e+16
44.062	45.825	000:47:39.812 	1.7e-08	1e-99	2.24e-05	4.49e-10	-1.492e+16
44.375	46.15	000:47:40.125 	1.8e-08	1e-99	2.23e-05	4.61e-10	-1.372e+16
44.687	46.475	000:47:40.437 	1.8e-08	1e-99	2.23e-05	4.58e-10	-1.402e+16
45.0	46.8	000:47:40.750 	1.8e-08	1e-99	2.23e-05	4.56e-10	-1.422e+16
45.312	47.125	000:47:41.062 	1.7e-08	1e-99	2.23e-05	4.49e-10	-1.492e+16
45.625	47.45	000:47:41.375 	1.7e-08	1e-99	2.23e-05	4.54e-10	-1.442e+16
45.937	47.775	000:47:41.687 	1.8e-08	1e-99	2.23e-05	4.55e-10	-1.432e+16
46.25	48.1	000:47:42.000 	1.8e-08	1e-99	2.23e-05	4.47e-10	-1.512e+16
46.562	48.425	000:47:42.312 	1.7e-08	1e-99	2.23e-05	4.62e-10	-1.362e+16
46.875	48.75	000:47:42.625 	1.8e-08	1e-99	2.23e-05	4.55e-10	-1.432e+16
47.187	49.075	000:47:42.937 	1.7e-08	1e-99	2.24e-05	4.59e-10	-1.392e+16
47.5	49.4	000:47:43.250 	1.8e-08	1e-99	2.23e-05	4.61e-10	-1.372e+16
47.812	49.725	000:47:43.562 	1.8e-08	1e-99	2.24e-05	4.55e-10	-1.432e+16
48.125	50.05	000:47:43.875 	1.8e-08	1e-99	2.24e-05	4.64e-10	-1.342e+16
48.437	50.375	000:47:44.187 	1.7e-08	1e-99	2.24e-05	4.45e-10	-1.532e+16
48.75	50.7	000:47:44.500 	1.7e-08	1e-99	2.24e-05	4.56e-10	-1.422e+16
49.062	51.025	000:47:44.812 	1.8e-08	1e-99	2.24e-05	4.63e-10	-1.352e+16
49.375	51.35	000:47:45.125 	1.8e-08	1e-99	2.24e-05	4.54e-10	-1.442e+16
49.687	51.675	000:47:45.437 	1.8e-08	1e-99	2.24e-05	4.59e-10	-1.392e+16
50.0	52.0	000:47:45.750 	1.8e-08	1e-99	2.24e-05	4.61e-10	-1.372e+16
50.312	52.325	000:47:46.062 	1.8e-08	1e-99	2.24e-05	4.53e-10	-1.452e+16
50.625	52.65	000:47:46.375 	1.8e-08	1e-99	2.24e-05	4.55e-10	-1.432e+16
50.937	52.975	000:47:46.687 	1.8e-08	1e-99	2.24e-05	4.58e-10	-1.402e+16
51.25	53.3	000:47:47.000 	1.8e-08	1e-99	2.23e-05	4.6e-10	-1.382e+16
51.562	53.625	000:47:47.312 	1.7e-08	1e-99	2.23e-05	4.63e-10	-1.352e+16
51.875	53.95	000:47:47.625 	1.7e-08	1e-99	2.23e-05	4.59e-10	-1.392e+16
52.187	54.275	000:47:47.937 	1.8e-08	1e-99	2.23e-05	4.58e-10	-1.402e+16
52.5	54.6	000:47:48.250 	1.8e-08	1e-99	2.23e-05	4.55e-10	-1.432e+16
52.812	54.925	000:47:48.562 	1.7e-08	1e-99	2.23e-05	4.58e-10	-1.402e+16
53.125	55.25	000:47:48.875 	1.7e-08	1e-99	2.23e-05	4.64e-10	-1.342e+16
53.437	55.575	000:47:49.187 	1.8e-08	1e-99	2.23e-05	4.56e-10	-1.422e+16
53.75	55.9	000:47:49.500 	1.8e-08	1e-99	2.23e-05	4.62e-10	-1.362e+16
54.062	56.225	000:47:49.812 	1.8e-08	1e-99	2.24e-05	4.59e-10	-1.392e+16
54.375	56.55	000:47:50.125 	1.8e-08	1e-99	2.24e-05	4.61e-10	-1.372e+16
54.687	56.875	000:47:50.437 	1.7e-08	1e-99	2.24e-05	4.57e-10	-1.412e+16
55.0	57.2	000:47:50.750 	1.8e-08	1e-99	2.24e-05	4.61e-10	-1.372e+16
55.312	57.525	000:47:51.062 	1.7e-08	1e-99	2.24e-05	4.55e-10	-1.432e+16
55.625	57.85	000:47:51.375 	1.7e-08	1e-99	2.24e-05	4.61e-10	-1.372e+16
55.937	58.175	000:47:51.687 	1.7e-08	1e-99	2.24e-05	4.57e-10	-1.412e+16
56.25	58.5	000:47:52.000 	1.8e-08	1e-99	2.24e-05	4.6e-10	-1.382e+16
56.562	58.825	000:47:52.312 	1.8e-08	1e-99	2.24e-05	4.64e-10	-1.342e+16
56.875	59.15	000:47:52.625 	1.8e-08	1e-99	2.24e-05	4.6e-10	-1.382e+16
57.187	59.475	000:47:52.937 	1.7e-08	1e-99	2.24e-05	4.65e-10	-1.332e+16
57.5	59.8	000:47:53.250 	1.8e-08	1e-99	2.23e-05	4.67e-10	-1.312e+16
57.812	60.125	000:47:53.562 	1.8e-08	1e-99	2.24e-05	4.6e-10	-1.382e+16
58.125	60.45	000:47:53.875 	1.8e-08	1e-99	2.23e-05	4.58e-10	-1.402e+16
58.437	60.775	000:47:54.187 	1.8e-08	1e-99	2.23e-05	4.56e-10	-1.422e+16
58.75	61.1	000:47:54.500 	1.7e-08	1e-99	2.23e-05	4.52e-10	-1.462e+16
59.062	61.425	000:47:54.812 	1.7e-08	1e-99	2.23e-05	4.55e-10	-1.432e+16
59.375	61.75	000:47:55.125 	1.8e-08	1e-99	2.23e-05	4.64e-10	-1.342e+16
59.687	62.075	000:47:55.437 	1.8e-08	1e-99	2.23e-05	4.62e-10	-1.362e+16
60.0	62.4	000:47:55.750 	1.8e-08	1e-99	2.23e-05	4.57e-10	-1.412e+16
60.312	62.725	000:47:56.062 	1.7e-08	1e-99	2.23e-05	4.6e-10	-1.382e+16
60.625	63.05	000:47:56.375 	1.7e-08	1e-99	2.23e-05	4.58e-10	-1.402e+16
60.937	63.375	000:47:56.687 	1.8e-08	1e-99	2.23e-05	4.55e-10	-1.432e+16
61.25	63.7	000:47:57.000 	1.8e-08	1e-99	2.24e-05	4.55e-10	-1.432e+16
61.562	64.025	000:47:57.312 	1.8e-08	1e-99	2.24e-05	4.63e-10	-1.352e+16
61.875	64.35	000:47:57.625 	1.8e-08	1e-99	2.24e-05	4.62e-10	-1.362e+16
62.187	64.675	000:47:57.937 	1.7e-08	1e-99	2.24e-05	4.52e-10	-1.462e+16
62.5	65.0	000:47:58.250 	1.8e-08	1e-99	2.24e-05	4.55e-10	-1.432e+16
62.812	65.325	000:47:58.562 	1.8e-08	1e-99	2.24e-05	4.54e-10	-1.442e+16
63.125	65.65	000:47:58.875 	1.8e-08	1e-99	2.24e-05	4.55e-10	-1.432e+16
63.437	65.975	000:47:59.187 	1.8e-08	1e-99	2.24e-05	4.62e-10	-1.362e+16
63.75	66.3	000:47:59.500 	1.8e-08	1e-99	2.24e-05	4.59e-10	-1.392e+16
