time [s]	34315 PDP 8 No	34315 PDP 8 Time	34315 PDP 8 Trigger	34315 PDP 8 FIG	34315 PDP 8 qmsTP	34315 PDP 8 m2	34315 PDP 8 h2
-12.187	-12.675	001:02:57.000 	1.8e-08	1e-99	2.24e-05	4.08e-10	-1.902e+16
-11.875	-12.35	001:02:57.312 	1.8e-08	1e-99	2.23e-05	4.08e-10	-1.902e+16
-11.562	-12.025	001:02:57.625 	1.7e-08	1e-99	2.23e-05	4.14e-10	-1.842e+16
-11.25	-11.7	001:02:57.937 	1.7e-08	1e-99	2.23e-05	4.04e-10	-1.942e+16
-10.937	-11.375	001:02:58.250 	1.7e-08	1e-99	2.23e-05	4.09e-10	-1.892e+16
-10.625	-11.05	001:02:58.562 	1.7e-08	1e-99	2.23e-05	4.08e-10	-1.902e+16
-10.312	-10.725	001:02:58.875 	1.7e-08	1e-99	2.23e-05	4.05e-10	-1.932e+16
-10.0	-10.4	001:02:59.187 	1.8e-08	1e-99	2.23e-05	4.09e-10	-1.892e+16
-9.687	-10.075	001:02:59.500 	1.8e-08	1e-99	2.23e-05	4e-10	-1.982e+16
-9.375	-9.75	001:02:59.812 	1.8e-08	1e-99	2.23e-05	4.04e-10	-1.942e+16
-9.062	-9.425	001:03:00.125 	1.8e-08	1e-99	2.23e-05	4.1e-10	-1.882e+16
-8.75	-9.1	001:03:00.437 	1.7e-08	1e-99	2.23e-05	4.08e-10	-1.902e+16
-8.437	-8.775	001:03:00.750 	1.7e-08	1e-99	2.23e-05	4.03e-10	-1.952e+16
-8.125	-8.45	001:03:01.062 	1.8e-08	1e-99	2.23e-05	3.93e-10	-2.052e+16
-7.812	-8.125	001:03:01.375 	1.8e-08	1e-99	2.23e-05	4.05e-10	-1.932e+16
-7.5	-7.8	001:03:01.687 	1.7e-08	1e-99	2.23e-05	4.1e-10	-1.882e+16
-7.187	-7.475	001:03:02.000 	1.7e-08	1e-99	2.23e-05	4.09e-10	-1.892e+16
-6.875	-7.15	001:03:02.312 	1.8e-08	1e-99	2.23e-05	4.06e-10	-1.922e+16
-6.562	-6.825	001:03:02.625 	1.8e-08	1e-99	2.23e-05	4e-10	-1.982e+16
-6.25	-6.5	001:03:02.937 	1.7e-08	1e-99	2.23e-05	4.03e-10	-1.952e+16
-5.937	-6.175	001:03:03.250 	1.7e-08	1e-99	2.24e-05	4.06e-10	-1.922e+16
-5.625	-5.85	001:03:03.562 	1.8e-08	1e-99	2.24e-05	4.05e-10	-1.932e+16
-5.312	-5.525	001:03:03.875 	1.8e-08	1e-99	2.23e-05	4.08e-10	-1.902e+16
-5.0	-5.2	001:03:04.187 	1.8e-08	1e-99	2.24e-05	4.1e-10	-1.882e+16
-4.687	-4.875	001:03:04.500 	1.7e-08	1e-99	2.24e-05	4.16e-10	-1.822e+16
-4.375	-4.55	001:03:04.812 	1.8e-08	1e-99	2.23e-05	4.08e-10	-1.902e+16
-4.062	-4.225	001:03:05.125 	1.8e-08	1e-99	2.23e-05	4.11e-10	-1.872e+16
-3.75	-3.9	001:03:05.437 	1.8e-08	1e-99	2.23e-05	4.05e-10	-1.932e+16
-3.437	-3.575	001:03:05.750 	1.8e-08	1e-99	2.23e-05	4.09e-10	-1.892e+16
-3.125	-3.25	001:03:06.062 	1.8e-08	1e-99	2.23e-05	4.04e-10	-1.942e+16
-2.812	-2.925	001:03:06.375 	1.8e-08	1e-99	2.23e-05	4.01e-10	-1.972e+16
-2.5	-2.6	001:03:06.687 	1.8e-08	1e-99	2.23e-05	3.99e-10	-1.992e+16
-2.187	-2.275	001:03:07.000 	1.8e-08	1e-99	2.23e-05	4.12e-10	-1.862e+16
-1.875	-1.95	001:03:07.312 	1.7e-08	1e-99	2.23e-05	4.08e-10	-1.902e+16
-1.562	-1.625	001:03:07.625 	1.7e-08	1e-99	2.23e-05	4.03e-10	-1.952e+16
-1.25	-1.3	001:03:07.937 	1.8e-08	1e-99	2.23e-05	4.07e-10	-1.912e+16
-0.937	-0.975	001:03:08.250 	1.8e-08	1e-99	2.23e-05	4.03e-10	-1.952e+16
-0.625	-0.65	001:03:08.562 	1.8e-08	1e-99	2.23e-05	4.07e-10	-1.912e+16
-0.312	-0.325	001:03:08.875 	4.1e-06	1e-99	2.23e-05	4.1e-10	-1.882e+16
0.0	0.0	001:03:09.187 	9.1e-05	1e-99	2.23e-05	4.1e-10	-1.882e+16
0.313	0.325	001:03:09.500 	9.3e-05	1e-99	2.23e-05	4.06e-10	-1.922e+16
0.625	0.65	001:03:09.812 	9.5e-05	1e-99	2.24e-05	4.12e-10	-1.862e+16
0.938	0.975	001:03:10.125 	9.2e-05	1e-99	2.24e-05	4.08e-10	-1.902e+16
1.25	1.3	001:03:10.437 	8.8e-05	1e-99	2.24e-05	4.13e-10	-1.852e+16
1.563	1.625	001:03:10.750 	9.8e-05	1e-99	2.24e-05	4.12e-10	-1.862e+16
1.875	1.95	001:03:11.062 	0.0001	1e-99	2.24e-05	4.03e-10	-1.952e+16
2.188	2.275	001:03:11.375 	9.9e-05	1e-99	2.24e-05	4.1e-10	-1.882e+16
2.5	2.6	001:03:11.687 	9e-05	1e-99	2.23e-05	4.15e-10	-1.832e+16
2.813	2.925	001:03:12.000 	8.7e-05	1e-99	2.24e-05	4.07e-10	-1.912e+16
3.125	3.25	001:03:12.312 	0.0001	1e-99	2.23e-05	4.05e-10	-1.932e+16
3.438	3.575	001:03:12.625 	0.0001	1e-99	2.23e-05	4.15e-10	-1.832e+16
3.75	3.9	001:03:12.937 	9.5e-05	1e-99	2.23e-05	4.11e-10	-1.872e+16
4.063	4.225	001:03:13.250 	9.2e-05	1e-99	2.23e-05	4.05e-10	-1.932e+16
4.375	4.55	001:03:13.562 	9.1e-05	1e-99	2.23e-05	4.1e-10	-1.882e+16
4.688	4.875	001:03:13.875 	9.5e-05	1e-99	2.23e-05	4.17e-10	-1.812e+16
5.0	5.2	001:03:14.187 	9.7e-05	1e-99	2.23e-05	4.05e-10	-1.932e+16
5.313	5.525	001:03:14.500 	9.2e-05	1e-99	2.23e-05	4.14e-10	-1.842e+16
5.625	5.85	001:03:14.812 	8.6e-05	1e-99	2.23e-05	4.15e-10	-1.832e+16
5.938	6.175	001:03:15.125 	9.6e-05	1e-99	2.23e-05	3.98e-10	-2.002e+16
6.25	6.5	001:03:15.437 	0.0001	1e-99	2.23e-05	4.13e-10	-1.852e+16
6.563	6.825	001:03:15.750 	9.8e-05	1e-99	2.23e-05	4.1e-10	-1.882e+16
6.875	7.15	001:03:16.062 	9.3e-05	1e-99	2.24e-05	4.19e-10	-1.792e+16
7.188	7.475	001:03:16.375 	8.8e-05	1e-99	2.24e-05	4.02e-10	-1.962e+16
7.5	7.8	001:03:16.687 	9.1e-05	1e-99	2.24e-05	4.09e-10	-1.892e+16
7.813	8.125	001:03:17.000 	0.00016	1e-99	2.24e-05	4.05e-10	-1.932e+16
8.125	8.45	001:03:17.312 	0.00015	1e-99	2.24e-05	4.04e-10	-1.942e+16
8.438	8.775	001:03:17.625 	9.2e-05	1e-99	2.24e-05	4.15e-10	-1.832e+16
8.75	9.1	001:03:17.937 	9.1e-05	1e-99	2.24e-05	4.12e-10	-1.862e+16
9.063	9.425	001:03:18.250 	9.6e-05	1e-99	2.24e-05	4.12e-10	-1.862e+16
9.375	9.75	001:03:18.562 	9.6e-05	1e-99	2.24e-05	4.13e-10	-1.852e+16
9.688	10.075	001:03:18.875 	9.1e-05	1e-99	2.24e-05	4.17e-10	-1.812e+16
10.0	10.4	001:03:19.187 	8.7e-05	1e-99	2.23e-05	4.19e-10	-1.792e+16
10.313	10.725	001:03:19.500 	9e-05	1e-99	2.23e-05	4.2e-10	-1.782e+16
10.625	11.05	001:03:19.812 	0.0001	1e-99	2.23e-05	4.21e-10	-1.772e+16
10.938	11.375	001:03:20.125 	0.0001	1e-99	2.23e-05	4.14e-10	-1.842e+16
11.25	11.7	001:03:20.437 	9e-05	1e-99	2.23e-05	4.27e-10	-1.712e+16
11.563	12.025	001:03:20.750 	8.8e-05	1e-99	2.23e-05	4.2e-10	-1.782e+16
11.875	12.35	001:03:21.062 	0.0001	1e-99	2.23e-05	4.2e-10	-1.782e+16
12.188	12.675	001:03:21.375 	0.0001	1e-99	2.23e-05	4.26e-10	-1.722e+16
12.5	13.0	001:03:21.687 	9.4e-05	1e-99	2.23e-05	4.27e-10	-1.712e+16
12.813	13.325	001:03:22.000 	9.1e-05	1e-99	2.23e-05	4.3e-10	-1.682e+16
13.125	13.65	001:03:22.312 	9.4e-05	1e-99	2.24e-05	4.38e-10	-1.602e+16
13.438	13.975	001:03:22.625 	9.7e-05	1e-99	2.24e-05	4.4e-10	-1.582e+16
13.75	14.3	001:03:22.937 	9.2e-05	1e-99	2.24e-05	4.3e-10	-1.682e+16
14.063	14.625	001:03:23.250 	8.6e-05	1e-99	2.24e-05	4.41e-10	-1.572e+16
14.375	14.95	001:03:23.562 	9.4e-05	1e-99	2.24e-05	4.41e-10	-1.572e+16
14.688	15.275	001:03:23.875 	9.9e-05	1e-99	2.24e-05	4.47e-10	-1.512e+16
15.0	15.6	001:03:24.187 	9.5e-05	1e-99	2.24e-05	4.44e-10	-1.542e+16
15.313	15.925	001:03:24.500 	8.9e-05	1e-99	2.24e-05	4.48e-10	-1.502e+16
15.625	16.25	001:03:24.812 	8.7e-05	1e-99	2.24e-05	4.49e-10	-1.492e+16
15.938	16.575	001:03:25.125 	0.0001	1e-99	2.24e-05	4.52e-10	-1.462e+16
16.25	16.9	001:03:25.437 	0.0001	1e-99	2.24e-05	4.64e-10	-1.342e+16
16.563	17.225	001:03:25.750 	9.6e-05	1e-99	2.24e-05	4.56e-10	-1.422e+16
16.875	17.55	001:03:26.062 	9.1e-05	1e-99	2.24e-05	4.62e-10	-1.362e+16
17.188	17.875	001:03:26.375 	8.9e-05	1e-99	2.24e-05	4.68e-10	-1.302e+16
17.5	18.2	001:03:26.687 	9.4e-05	1e-99	2.24e-05	4.65e-10	-1.332e+16
17.813	18.525	001:03:27.000 	9.4e-05	1e-99	2.24e-05	4.71e-10	-1.272e+16
18.125	18.85	001:03:27.312 	9.1e-05	1e-99	2.24e-05	4.72e-10	-1.262e+16
18.438	19.175	001:03:27.625 	8.7e-05	1e-99	2.23e-05	4.69e-10	-1.292e+16
18.75	19.5	001:03:27.937 	0.0001	1e-99	2.24e-05	4.69e-10	-1.292e+16
19.063	19.825	001:03:28.250 	0.00011	1e-99	2.24e-05	4.87e-10	-1.112e+16
19.375	20.15	001:03:28.562 	9.5e-05	1e-99	2.24e-05	4.74e-10	-1.242e+16
19.688	20.475	001:03:28.875 	8.9e-05	1e-99	2.24e-05	4.84e-10	-1.142e+16
20.0	20.8	001:03:29.187 	9e-05	1e-99	2.24e-05	4.84e-10	-1.142e+16
20.313	21.125	001:03:29.500 	0.0001	1e-99	2.24e-05	4.8e-10	-1.182e+16
20.625	21.45	001:03:29.812 	9.6e-05	1e-99	2.24e-05	4.88e-10	-1.102e+16
20.938	21.775	001:03:30.125 	9.2e-05	1e-99	2.24e-05	5.03e-10	-9.52e+15
21.25	22.1	001:03:30.437 	9.1e-05	1e-99	2.24e-05	5.01e-10	-9.72e+15
21.563	22.425	001:03:30.750 	9.4e-05	1e-99	2.25e-05	5e-10	-9.82e+15
21.875	22.75	001:03:31.062 	9.2e-05	1e-99	2.24e-05	5e-10	-9.82e+15
22.188	23.075	001:03:31.375 	9.5e-05	1e-99	2.24e-05	5.07e-10	-9.12e+15
22.5	23.4	001:03:31.687 	0.0001	1e-99	2.24e-05	5.12e-10	-8.62e+15
22.813	23.725	001:03:32.000 	9.5e-05	1e-99	2.24e-05	5.13e-10	-8.52e+15
23.125	24.05	001:03:32.312 	9.1e-05	1e-99	2.24e-05	5.21e-10	-7.72e+15
23.438	24.375	001:03:32.625 	8.7e-05	1e-99	2.24e-05	5.28e-10	-7.02e+15
23.75	24.7	001:03:32.937 	0.00018	1e-99	2.24e-05	5.32e-10	-6.62e+15
24.063	25.025	001:03:33.250 	0.00017	1e-99	2.24e-05	5.35e-10	-6.32e+15
24.375	25.35	001:03:33.562 	9.3e-05	1e-99	2.24e-05	5.36e-10	-6.22e+15
24.688	25.675	001:03:33.875 	9e-05	1e-99	2.24e-05	5.23e-10	-7.52e+15
25.0	26.0	001:03:34.187 	9.1e-05	1e-99	2.24e-05	5.34e-10	-6.42e+15
25.313	26.325	001:03:34.500 	9.5e-05	1e-99	2.24e-05	5.4e-10	-5.82e+15
25.625	26.65	001:03:34.812 	9.5e-05	1e-99	2.24e-05	5.33e-10	-6.52e+15
25.938	26.975	001:03:35.125 	8.9e-05	1e-99	2.24e-05	5.41e-10	-5.72e+15
26.25	27.3	001:03:35.437 	9.9e-05	1e-99	2.24e-05	5.42e-10	-5.62e+15
26.563	27.625	001:03:35.750 	0.00012	1e-99	2.24e-05	5.41e-10	-5.72e+15
26.875	27.95	001:03:36.062 	9.8e-05	1e-99	2.24e-05	5.39e-10	-5.92e+15
27.188	28.275	001:03:36.375 	9.1e-05	1e-99	2.24e-05	5.56e-10	-4.22e+15
27.5	28.6	001:03:36.687 	8.6e-05	1e-99	2.24e-05	5.52e-10	-4.62e+15
27.813	28.925	001:03:37.000 	9.6e-05	1e-99	2.25e-05	5.63e-10	-3.52e+15
28.125	29.25	001:03:37.312 	0.0001	1e-99	2.25e-05	5.55e-10	-4.32e+15
28.438	29.575	001:03:37.625 	9.7e-05	1e-99	2.25e-05	5.6e-10	-3.82e+15
28.75	29.9	001:03:37.937 	9.2e-05	1e-99	2.25e-05	5.71e-10	-2.72e+15
29.063	30.225	001:03:38.250 	9.1e-05	1e-99	2.25e-05	5.58e-10	-4.02e+15
29.375	30.55	001:03:38.562 	9.2e-05	1e-99	2.25e-05	5.73e-10	-2.52e+15
29.688	30.875	001:03:38.875 	9.5e-05	1e-99	2.25e-05	5.82e-10	-1.62e+15
30.0	31.2	001:03:39.187 	8.9e-05	1e-99	2.25e-05	5.78e-10	-2.02e+15
30.313	31.525	001:03:39.500 	8.8e-05	1e-99	2.25e-05	5.8e-10	-1.82e+15
30.625	31.85	001:03:39.812 	0.0001	1e-99	2.25e-05	5.89e-10	-9.2e+14
30.938	32.175	001:03:40.125 	0.0001	1e-99	2.25e-05	5.83e-10	-1.52e+15
31.25	32.5	001:03:40.437 	9.5e-05	1e-99	2.25e-05	5.9e-10	-8.2e+14
31.563	32.825	001:03:40.750 	9e-05	1e-99	2.24e-05	5.96e-10	-2.2e+14
31.875	33.15	001:03:41.062 	9e-05	1e-99	2.24e-05	5.95e-10	-3.2e+14
32.188	33.475	001:03:41.375 	0.0002	1e-99	2.24e-05	5.89e-10	-9.2e+14
32.5	33.8	001:03:41.687 	0.0001	1e-99	2.24e-05	6.07e-10	8.8e+14
32.813	34.125	001:03:42.000 	9.4e-05	1e-99	2.24e-05	5.9e-10	-8.2e+14
33.125	34.45	001:03:42.312 	9.1e-05	1e-99	2.24e-05	5.96e-10	-2.2e+14
33.438	34.775	001:03:42.625 	9.3e-05	1e-99	2.24e-05	6.01e-10	2.8e+14
33.75	35.1	001:03:42.937 	9.5e-05	1e-99	2.24e-05	5.98e-10	-2e+13
34.063	35.425	001:03:43.250 	9.2e-05	1e-99	2.25e-05	6.02e-10	3.8e+14
34.375	35.75	001:03:43.562 	8.9e-05	1e-99	2.25e-05	6.15e-10	1.68e+15
34.688	36.075	001:03:43.875 	9.9e-05	1e-99	2.25e-05	6.11e-10	1.28e+15
35.0	36.4	001:03:44.187 	0.0001	1e-99	2.25e-05	6.21e-10	2.28e+15
35.313	36.725	001:03:44.500 	9.1e-05	1e-99	2.25e-05	6.12e-10	1.38e+15
35.625	37.05	001:03:44.812 	8.7e-05	1e-99	2.25e-05	6.14e-10	1.58e+15
35.938	37.375	001:03:45.125 	9.1e-05	1e-99	2.25e-05	6.21e-10	2.28e+15
36.25	37.7	001:03:45.437 	0.0001	1e-99	2.25e-05	6.06e-10	7.8e+14
36.563	38.025	001:03:45.750 	9.8e-05	1e-99	2.25e-05	6.2e-10	2.18e+15
36.875	38.35	001:03:46.062 	9.2e-05	1e-99	2.25e-05	6.21e-10	2.28e+15
37.188	38.675	001:03:46.375 	9.2e-05	1e-99	2.25e-05	6.23e-10	2.48e+15
37.5	39.0	001:03:46.687 	9.6e-05	1e-99	2.25e-05	6.31e-10	3.28e+15
37.813	39.325	001:03:47.000 	9.7e-05	1e-99	2.25e-05	6.27e-10	2.88e+15
38.141	39.65	001:03:47.328 	8.8e-05	1e-99	2.25e-05	6.16e-10	1.78e+15
38.438	39.975	001:03:47.625 	8.8e-05	1e-99	2.25e-05	6.24e-10	2.58e+15
38.75	40.3	001:03:47.937 	9.7e-05	1e-99	2.25e-05	6.22e-10	2.38e+15
39.063	40.625	001:03:48.250 	9.9e-05	1e-99	2.25e-05	6.34e-10	3.58e+15
39.375	40.95	001:03:48.562 	9.2e-05	1e-99	2.25e-05	6.29e-10	3.08e+15
39.688	41.275	001:03:48.875 	9.4e-05	1e-99	2.25e-05	6.36e-10	3.78e+15
40.0	41.6	001:03:49.187 	0.0001	1e-99	2.25e-05	6.26e-10	2.78e+15
40.313	41.925	001:03:49.500 	9.8e-05	1e-99	2.25e-05	6.39e-10	4.08e+15
40.625	42.25	001:03:49.812 	9e-05	1e-99	2.25e-05	6.29e-10	3.08e+15
40.938	42.575	001:03:50.125 	9e-05	1e-99	2.25e-05	6.32e-10	3.38e+15
41.25	42.9	001:03:50.437 	9.6e-05	1e-99	2.25e-05	6.33e-10	3.48e+15
41.563	43.225	001:03:50.750 	9.4e-05	1e-99	2.25e-05	6.35e-10	3.68e+15
41.875	43.55	001:03:51.062 	8.9e-05	1e-99	2.25e-05	6.34e-10	3.58e+15
42.188	43.875	001:03:51.375 	8.9e-05	1e-99	2.25e-05	6.31e-10	3.28e+15
42.5	44.2	001:03:51.687 	0.0001	1e-99	2.25e-05	6.39e-10	4.08e+15
42.813	44.525	001:03:52.000 	9.6e-05	1e-99	2.25e-05	6.51e-10	5.28e+15
43.125	44.85	001:03:52.312 	9.7e-05	1e-99	2.25e-05	6.3e-10	3.18e+15
43.438	45.175	001:03:52.625 	9.2e-05	1e-99	2.25e-05	6.42e-10	4.38e+15
43.75	45.5	001:03:52.937 	9.1e-05	1e-99	2.25e-05	6.4e-10	4.18e+15
44.063	45.825	001:03:53.250 	9.3e-05	1e-99	2.25e-05	6.37e-10	3.88e+15
44.375	46.15	001:03:53.562 	9.6e-05	1e-99	2.25e-05	6.48e-10	4.98e+15
44.688	46.475	001:03:53.875 	9.1e-05	1e-99	2.25e-05	6.51e-10	5.28e+15
45.0	46.8	001:03:54.187 	8.7e-05	1e-99	2.25e-05	6.48e-10	4.98e+15
45.313	47.125	001:03:54.500 	9.7e-05	1e-99	2.25e-05	6.41e-10	4.28e+15
45.625	47.45	001:03:54.812 	0.0001	1e-99	2.25e-05	6.46e-10	4.78e+15
45.938	47.775	001:03:55.125 	9.5e-05	1e-99	2.25e-05	6.52e-10	5.38e+15
46.25	48.1	001:03:55.437 	8.9e-05	1e-99	2.25e-05	6.52e-10	5.38e+15
46.563	48.425	001:03:55.750 	9.2e-05	1e-99	2.25e-05	6.51e-10	5.28e+15
46.875	48.75	001:03:56.062 	0.00017	1e-99	2.25e-05	6.62e-10	6.38e+15
47.188	49.075	001:03:56.375 	9.7e-05	1e-99	2.25e-05	6.52e-10	5.38e+15
47.5	49.4	001:03:56.687 	9.5e-05	1e-99	2.25e-05	6.56e-10	5.78e+15
47.813	49.725	001:03:57.000 	9.5e-05	1e-99	2.25e-05	6.51e-10	5.28e+15
48.125	50.05	001:03:57.312 	9.2e-05	1e-99	2.25e-05	6.46e-10	4.78e+15
48.438	50.375	001:03:57.625 	8.9e-05	1e-99	2.25e-05	6.52e-10	5.38e+15
48.75	50.7	001:03:57.937 	9.9e-05	1e-99	2.25e-05	6.47e-10	4.88e+15
49.063	51.025	001:03:58.250 	0.0001	1e-99	2.25e-05	6.4e-10	4.18e+15
49.375	51.35	001:03:58.562 	9.2e-05	1e-99	2.25e-05	6.6e-10	6.18e+15
49.688	51.675	001:03:58.875 	8.8e-05	1e-99	2.25e-05	6.51e-10	5.28e+15
50.0	52.0	001:03:59.187 	9.8e-05	1e-99	2.25e-05	6.39e-10	4.08e+15
50.313	52.325	001:03:59.500 	9.9e-05	1e-99	2.25e-05	6.56e-10	5.78e+15
50.625	52.65	001:03:59.812 	9.2e-05	1e-99	2.25e-05	6.55e-10	5.68e+15
50.938	52.975	001:04:00.125 	9e-05	1e-99	2.25e-05	6.52e-10	5.38e+15
51.25	53.3	001:04:00.437 	9.4e-05	1e-99	2.25e-05	6.59e-10	6.08e+15
51.563	53.625	001:04:00.750 	9.6e-05	1e-99	2.25e-05	6.54e-10	5.58e+15
51.875	53.95	001:04:01.062 	9.2e-05	1e-99	2.25e-05	6.51e-10	5.28e+15
52.188	54.275	001:04:01.375 	8.7e-05	1e-99	2.25e-05	6.55e-10	5.68e+15
52.5	54.6	001:04:01.687 	9.3e-05	1e-99	2.25e-05	6.48e-10	4.98e+15
52.813	54.925	001:04:02.000 	0.0001	1e-99	2.26e-05	6.63e-10	6.48e+15
53.125	55.25	001:04:02.312 	9.3e-05	1e-99	2.25e-05	6.59e-10	6.08e+15
53.438	55.575	001:04:02.625 	8.8e-05	1e-99	2.25e-05	6.58e-10	5.98e+15
53.75	55.9	001:04:02.937 	0.0001	1e-99	2.25e-05	6.63e-10	6.48e+15
54.063	56.225	001:04:03.250 	0.00019	1e-99	2.25e-05	6.6e-10	6.18e+15
54.375	56.55	001:04:03.562 	0.0001	1e-99	2.25e-05	6.66e-10	6.78e+15
54.688	56.875	001:04:03.875 	9e-05	1e-99	2.25e-05	6.57e-10	5.88e+15
55.0	57.2	001:04:04.187 	9.2e-05	1e-99	2.25e-05	6.61e-10	6.28e+15
55.313	57.525	001:04:04.500 	9.4e-05	1e-99	2.25e-05	6.63e-10	6.48e+15
55.625	57.85	001:04:04.812 	9.4e-05	1e-99	2.25e-05	6.71e-10	7.28e+15
55.938	58.175	001:04:05.125 	8.8e-05	1e-99	2.25e-05	6.63e-10	6.48e+15
56.25	58.5	001:04:05.437 	0.0001	1e-99	2.25e-05	6.61e-10	6.28e+15
56.563	58.825	001:04:05.750 	0.0001	1e-99	2.25e-05	6.66e-10	6.78e+15
56.875	59.15	001:04:06.062 	9.3e-05	1e-99	2.25e-05	6.61e-10	6.28e+15
57.188	59.475	001:04:06.375 	8.8e-05	1e-99	2.25e-05	6.51e-10	5.28e+15
57.5	59.8	001:04:06.687 	9.6e-05	1e-99	2.25e-05	6.58e-10	5.98e+15
57.813	60.125	001:04:07.000 	0.0001	1e-99	2.25e-05	6.53e-10	5.48e+15
58.125	60.45	001:04:07.312 	9.7e-05	1e-99	2.25e-05	6.67e-10	6.88e+15
58.438	60.775	001:04:07.625 	9.2e-05	1e-99	2.25e-05	6.51e-10	5.28e+15
58.75	61.1	001:04:07.937 	9.1e-05	1e-99	2.25e-05	6.62e-10	6.38e+15
59.063	61.425	001:04:08.250 	9.5e-05	1e-99	2.25e-05	6.72e-10	7.38e+15
59.375	61.75	001:04:08.562 	9.2e-05	1e-99	2.25e-05	6.62e-10	6.38e+15
59.688	62.075	001:04:08.875 	8.7e-05	1e-99	2.25e-05	6.62e-10	6.38e+15
60.0	62.4	001:04:09.187 	8.9e-05	1e-99	2.26e-05	6.76e-10	7.78e+15
60.313	62.725	001:04:09.500 	9.7e-05	1e-99	2.25e-05	6.69e-10	7.08e+15
60.625	63.05	001:04:09.812 	9.4e-05	1e-99	2.26e-05	6.67e-10	6.88e+15
60.938	63.375	001:04:10.125 	9e-05	1e-99	2.26e-05	6.62e-10	6.38e+15
61.25	63.7	001:04:10.437 	8.9e-05	1e-99	2.25e-05	6.53e-10	5.48e+15
61.563	64.025	001:04:10.750 	0.0001	1e-99	2.25e-05	6.59e-10	6.08e+15
61.875	64.35	001:04:11.062 	9.8e-05	1e-99	2.25e-05	6.5e-10	5.18e+15
62.188	64.675	001:04:11.375 	9.1e-05	1e-99	2.25e-05	6.61e-10	6.28e+15
62.5	65.0	001:04:11.687 	9e-05	1e-99	2.25e-05	6.57e-10	5.88e+15
62.813	65.325	001:04:12.000 	9.3e-05	1e-99	2.25e-05	6.58e-10	5.98e+15
63.125	65.65	001:04:12.312 	9.3e-05	1e-99	2.25e-05	6.71e-10	7.28e+15
63.438	65.975	001:04:12.625 	8.8e-05	1e-99	2.25e-05	6.6e-10	6.18e+15
63.75	66.3	001:04:12.937 	9.5e-05	1e-99	2.25e-05	6.58e-10	5.98e+15
64.063	66.625	001:04:13.250 	0.0001	1e-99	2.25e-05	6.57e-10	5.88e+15
64.375	66.95	001:04:13.562 	9.5e-05	1e-99	2.25e-05	6.49e-10	5.08e+15
64.688	67.275	001:04:13.875 	8.7e-05	1e-99	2.25e-05	6.56e-10	5.78e+15
65.0	67.6	001:04:14.187 	9.6e-05	1e-99	2.25e-05	6.57e-10	5.88e+15
